lead_id,customer_id,lead_date,lead_source,is_qualified,is_converted
LEAD005828,CUST002844,2018-07-11,Marketplace,1,1
LEAD005829,CUST003320,2018-07-03,Paid Search,1,1
LEAD005830,CUST009854,2017-11-06,Organic,0,0
LEAD005831,CUST001100,2017-03-11,Organic,1,1
LEAD005832,CUST009827,2017-04-12,Referral,0,0
LEAD005833,CUST006520,2018-09-14,Social,0,0
LEAD005834,CUST007353,2017-02-08,Referral,0,0
LEAD005835,CUST002173,2018-02-06,Paid Search,0,0
LEAD005836,CUST004776,2017-11-28,Social,1,1
LEAD005837,CUST001003,2018-01-09,Organic,0,0
LEAD005838,CUST009404,2017-03-13,Referral,1,1
LEAD005839,CUST003329,2017-12-01,Referral,0,0
LEAD005840,CUST003866,2017-01-16,Email,0,0
LEAD005841,CUST005849,2017-10-24,Paid Search,1,1
LEAD005842,CUST007280,2017-02-03,Paid Search,0,0
LEAD005843,CUST004484,2018-09-10,Paid Search,0,0
LEAD005844,CUST009294,2018-06-13,Referral,1,0
LEAD005845,CUST009301,2017-02-06,Social,0,0
LEAD005846,CUST003664,2017-10-15,Paid Search,1,0
LEAD005847,CUST009064,2018-07-14,Marketplace,1,0
LEAD005848,CUST006375,2017-08-06,Referral,0,0
LEAD005849,CUST000520,2018-02-24,Marketplace,1,1
LEAD005850,CUST002999,2017-10-13,Referral,1,0
LEAD005851,CUST005495,2018-08-21,Organic,0,0
LEAD005852,CUST002015,2018-03-11,Organic,1,0
LEAD005853,CUST005417,2018-07-07,Marketplace,1,0
LEAD005854,CUST000980,2018-02-23,Marketplace,1,0
LEAD005855,CUST000833,2017-06-06,Social,0,0
LEAD005856,CUST003286,2017-12-22,Social,0,0
LEAD005857,CUST000089,2017-10-12,Organic,0,0
LEAD005858,CUST002604,2018-01-11,Social,0,0
LEAD005859,CUST003049,2018-08-22,Paid Search,0,0
LEAD005860,CUST004113,2018-01-27,Paid Search,0,0
LEAD005861,CUST001174,2018-09-26,Paid Search,1,0
LEAD005862,CUST007049,2018-07-04,Social,1,1
LEAD005863,CUST000564,2017-04-13,Social,1,0
LEAD005864,CUST003139,2018-04-23,Referral,0,0
LEAD005865,CUST005745,2017-03-20,Paid Search,0,0
LEAD005866,CUST007404,2017-08-14,Email,0,0
LEAD005867,CUST004202,2018-01-01,Referral,1,1
LEAD005868,CUST007636,2017-12-16,Marketplace,1,0
LEAD005869,CUST009527,2018-06-18,Referral,1,1
LEAD005870,CUST003081,2017-08-03,Social,0,0
LEAD005871,CUST000584,2017-07-20,Organic,1,0
LEAD005872,CUST004444,2017-10-03,Referral,0,0
LEAD005873,CUST004817,2017-06-15,Paid Search,0,0
LEAD005874,CUST009528,2017-05-21,Organic,1,0
LEAD005875,CUST007757,2018-04-05,Email,0,0
LEAD005876,CUST005582,2017-06-01,Referral,0,0
LEAD005877,CUST006568,2018-03-21,Email,0,0
LEAD005878,CUST000661,2017-11-19,Social,0,0
LEAD005879,CUST002672,2017-08-06,Social,1,0
LEAD005880,CUST002503,2018-07-25,Email,0,0
LEAD005881,CUST002949,2018-06-13,Social,1,0
LEAD005882,CUST003263,2017-02-05,Paid Search,0,0
LEAD005883,CUST001768,2018-08-10,Marketplace,1,1
LEAD005884,CUST009787,2017-06-11,Referral,0,0
LEAD005885,CUST006532,2017-10-24,Social,1,0
LEAD005886,CUST009118,2018-05-18,Email,0,0
LEAD005887,CUST003145,2017-03-04,Organic,0,0
LEAD005888,CUST008171,2017-11-24,Marketplace,1,0
LEAD005889,CUST003227,2018-06-25,Organic,1,1
LEAD005890,CUST008215,2017-03-15,Marketplace,0,0
LEAD005891,CUST004457,2018-05-09,Organic,0,0
LEAD005892,CUST000422,2017-07-20,Paid Search,1,0
LEAD005893,CUST000490,2017-09-30,Email,1,1
LEAD005894,CUST004301,2017-12-07,Referral,1,1
LEAD005895,CUST008750,2018-09-05,Social,0,0
LEAD005896,CUST007475,2017-02-22,Referral,0,0
LEAD005897,CUST003643,2018-07-12,Social,0,0
LEAD005898,CUST009563,2017-02-23,Marketplace,0,0
LEAD005899,CUST002862,2018-06-05,Email,0,0
LEAD005900,CUST003768,2018-02-19,Marketplace,0,0
LEAD005901,CUST005956,2017-10-29,Marketplace,1,0
LEAD005902,CUST003449,2017-12-18,Paid Search,0,0
LEAD005903,CUST004359,2017-02-08,Referral,1,1
LEAD005904,CUST005305,2018-06-18,Marketplace,1,0
LEAD005905,CUST002692,2017-10-26,Organic,0,0
LEAD005906,CUST008701,2017-10-19,Organic,0,0
LEAD005907,CUST002687,2017-02-25,Paid Search,1,1
LEAD005908,CUST009810,2017-02-05,Marketplace,0,0
LEAD005909,CUST008714,2018-07-02,Paid Search,1,0
LEAD005910,CUST006762,2017-12-24,Organic,0,0
LEAD005911,CUST004136,2018-08-15,Social,0,0
LEAD005912,CUST001807,2018-02-13,Referral,0,0
LEAD005913,CUST001052,2017-01-18,Email,0,0
LEAD005914,CUST008800,2018-03-21,Paid Search,0,0
LEAD005915,CUST009558,2018-01-21,Email,1,0
LEAD005916,CUST001590,2018-01-14,Email,0,0
LEAD005917,CUST004634,2017-05-02,Marketplace,1,1
LEAD005918,CUST009739,2018-09-03,Social,1,0
LEAD005919,CUST001160,2017-11-28,Organic,0,0
LEAD005920,CUST000255,2018-06-15,Marketplace,1,0
LEAD005921,CUST003407,2017-12-05,Referral,1,0
LEAD005922,CUST006651,2017-05-11,Paid Search,1,0
LEAD005923,CUST005212,2018-04-17,Referral,1,0
LEAD005924,CUST005506,2018-04-11,Email,1,0
LEAD005925,CUST009260,2017-11-07,Marketplace,0,0
LEAD005926,CUST000188,2017-05-24,Email,1,0
LEAD005927,CUST003335,2017-06-05,Email,1,0
LEAD005928,CUST006091,2017-12-26,Email,1,1
LEAD005929,CUST007753,2017-10-02,Referral,0,0
LEAD005930,CUST001001,2018-08-29,Email,0,0
LEAD005931,CUST001351,2017-04-03,Paid Search,0,0
LEAD005932,CUST006152,2018-04-13,Marketplace,0,0
LEAD005933,CUST007784,2018-03-10,Referral,0,0
LEAD005934,CUST003796,2017-04-14,Organic,0,0
LEAD005935,CUST002075,2018-03-20,Social,0,0
LEAD005936,CUST006686,2018-09-13,Marketplace,1,0
LEAD005937,CUST003573,2018-09-17,Organic,1,0
LEAD005938,CUST004036,2018-03-14,Marketplace,1,0
LEAD005939,CUST003916,2017-09-23,Paid Search,0,0
LEAD005940,CUST002057,2018-06-14,Marketplace,0,0
LEAD005941,CUST000885,2018-03-19,Email,0,0
LEAD005942,CUST006479,2018-04-19,Email,0,0
LEAD005943,CUST005358,2018-08-23,Social,0,0
LEAD005944,CUST001809,2017-10-26,Social,1,1
LEAD005945,CUST006707,2017-09-25,Paid Search,0,0
LEAD005946,CUST004715,2017-11-26,Social,1,1
LEAD005947,CUST007033,2017-08-06,Referral,0,0
LEAD005948,CUST004458,2018-01-29,Organic,1,0
LEAD005949,CUST002693,2018-02-21,Social,0,0
LEAD005950,CUST001845,2018-08-25,Social,1,0
LEAD005951,CUST009934,2018-07-06,Marketplace,0,0
LEAD005952,CUST004572,2018-01-19,Paid Search,1,1
LEAD005953,CUST007135,2017-12-07,Marketplace,1,0
LEAD005954,CUST000259,2018-03-22,Social,0,0
LEAD005955,CUST007504,2018-02-26,Paid Search,0,0
LEAD005956,CUST001804,2017-01-17,Marketplace,0,0
LEAD005957,CUST006545,2018-07-04,Marketplace,1,0
LEAD005958,CUST004908,2017-08-23,Organic,0,0
LEAD005959,CUST000018,2017-10-21,Email,0,0
LEAD005960,CUST008264,2017-03-26,Organic,1,1
LEAD005961,CUST002846,2018-08-12,Marketplace,0,0
LEAD005962,CUST004038,2018-07-30,Email,1,0
LEAD005963,CUST006200,2017-05-05,Paid Search,0,0
LEAD005964,CUST005459,2018-04-02,Paid Search,0,0
LEAD005965,CUST001770,2018-04-25,Email,1,1
LEAD005966,CUST004689,2017-06-01,Email,0,0
LEAD005967,CUST007812,2018-06-07,Organic,0,0
LEAD005968,CUST002365,2017-06-04,Paid Search,1,0
LEAD005969,CUST008580,2018-07-04,Email,1,0
LEAD005970,CUST001985,2018-06-17,Organic,0,0
LEAD005971,CUST003585,2017-01-10,Social,1,0
LEAD005972,CUST003900,2017-05-20,Organic,0,0
LEAD005973,CUST009046,2017-09-12,Email,0,0
LEAD005974,CUST003653,2017-04-30,Paid Search,1,1
LEAD005975,CUST001580,2017-12-07,Marketplace,1,1
LEAD005976,CUST008717,2017-12-06,Referral,0,0
LEAD005977,CUST007968,2018-06-19,Paid Search,0,0
LEAD005978,CUST005825,2018-08-04,Paid Search,1,1
LEAD005979,CUST005613,2017-12-07,Paid Search,0,0
LEAD005980,CUST007251,2017-12-28,Social,0,0
LEAD005981,CUST006267,2018-06-25,Marketplace,1,0
LEAD005982,CUST000948,2017-06-02,Marketplace,1,1
LEAD005983,CUST002673,2017-04-28,Marketplace,1,0
LEAD005984,CUST001310,2017-09-06,Referral,1,0
LEAD005985,CUST005010,2018-09-13,Email,1,0
LEAD005986,CUST007266,2017-02-13,Marketplace,1,0
LEAD005987,CUST004559,2018-06-09,Marketplace,0,0
LEAD005988,CUST003140,2018-05-13,Organic,0,0
LEAD005989,CUST004628,2017-03-13,Social,1,0
LEAD005990,CUST006858,2018-02-23,Organic,0,0
LEAD005991,CUST000177,2017-03-05,Referral,0,0
LEAD005992,CUST007381,2018-07-21,Social,1,1
LEAD005993,CUST002084,2018-02-23,Marketplace,0,0
LEAD005994,CUST001857,2018-09-20,Paid Search,1,0
LEAD005995,CUST003867,2018-04-30,Social,1,0
LEAD005996,CUST008038,2017-12-04,Organic,1,0
LEAD005997,CUST007848,2018-09-27,Marketplace,0,0
LEAD005998,CUST004660,2018-02-14,Referral,0,0
LEAD005999,CUST000758,2018-09-27,Paid Search,1,1
LEAD006000,CUST006293,2018-02-01,Paid Search,0,0
LEAD006001,CUST008898,2018-05-23,Marketplace,0,0
LEAD006002,CUST005950,2018-02-28,Marketplace,0,0
LEAD006003,CUST007830,2017-02-05,Organic,1,0
LEAD006004,CUST000241,2017-05-07,Email,0,0
LEAD006005,CUST006276,2018-07-18,Email,0,0
LEAD006006,CUST004876,2017-09-10,Social,0,0
LEAD006007,CUST008791,2018-03-10,Social,0,0
LEAD006008,CUST008663,2018-07-23,Organic,1,0
LEAD006009,CUST006082,2018-09-13,Social,1,0
LEAD006010,CUST002868,2017-10-08,Referral,0,0
LEAD006011,CUST001095,2018-06-24,Marketplace,1,1
LEAD006012,CUST001455,2017-03-20,Paid Search,0,0
LEAD006013,CUST003631,2017-04-06,Marketplace,1,0
LEAD006014,CUST001299,2018-01-18,Referral,1,1
LEAD006015,CUST009681,2017-06-15,Social,0,0
LEAD006016,CUST009980,2017-10-19,Organic,0,0
LEAD006017,CUST003715,2017-08-04,Email,0,0
LEAD006018,CUST002279,2017-08-14,Organic,0,0
LEAD006019,CUST004076,2018-08-09,Social,0,0
LEAD006020,CUST002047,2018-05-22,Referral,1,1
LEAD006021,CUST004717,2017-12-18,Organic,0,0
LEAD006022,CUST007682,2018-04-03,Paid Search,0,0
LEAD006023,CUST007826,2018-05-21,Paid Search,1,0
LEAD006024,CUST004938,2017-06-09,Email,1,0
LEAD006025,CUST009058,2017-11-23,Referral,1,0
LEAD006026,CUST002217,2018-07-25,Email,1,0
LEAD006027,CUST002590,2017-06-08,Paid Search,0,0
LEAD006028,CUST005845,2017-12-22,Email,1,0
LEAD006029,CUST003890,2017-06-01,Referral,0,0
LEAD006030,CUST001152,2018-09-16,Paid Search,1,1
LEAD006031,CUST007815,2018-01-15,Social,1,1
LEAD006032,CUST001044,2018-06-15,Social,1,1
LEAD006033,CUST003982,2017-01-16,Referral,0,0
LEAD006034,CUST007046,2017-02-24,Paid Search,0,0
LEAD006035,CUST006127,2017-12-11,Email,0,0
LEAD006036,CUST005552,2017-02-11,Social,1,0
LEAD006037,CUST001725,2017-06-05,Email,0,0
LEAD006038,CUST005208,2017-04-18,Social,1,1
LEAD006039,CUST008072,2018-03-17,Email,1,0
LEAD006040,CUST005673,2018-04-22,Referral,0,0
LEAD006041,CUST005137,2018-06-11,Organic,0,0
LEAD006042,CUST002245,2017-08-13,Paid Search,0,0
LEAD006043,CUST004702,2017-05-07,Referral,1,1
LEAD006044,CUST002058,2017-07-09,Marketplace,0,0
LEAD006045,CUST006412,2018-08-06,Referral,1,0
LEAD006046,CUST001423,2017-11-21,Paid Search,0,0
LEAD006047,CUST002328,2017-07-12,Social,0,0
LEAD006048,CUST000513,2017-10-13,Paid Search,0,0
LEAD006049,CUST000628,2018-06-24,Email,0,0
LEAD006050,CUST009954,2018-01-14,Email,0,0
LEAD006051,CUST004929,2017-05-09,Referral,1,0
LEAD006052,CUST003906,2017-06-19,Marketplace,1,0
LEAD006053,CUST000384,2017-03-29,Marketplace,1,0
LEAD006054,CUST009219,2017-03-12,Social,1,0
LEAD006055,CUST002430,2018-09-18,Email,1,0
LEAD006056,CUST006322,2018-07-12,Marketplace,0,0
LEAD006057,CUST008051,2018-09-19,Referral,0,0
LEAD006058,CUST001429,2018-01-18,Email,1,0
LEAD006059,CUST009788,2018-01-23,Referral,0,0
LEAD006060,CUST006194,2018-04-28,Paid Search,0,0
LEAD006061,CUST005018,2017-06-18,Marketplace,0,0
LEAD006062,CUST005995,2017-04-02,Organic,1,0
LEAD006063,CUST005276,2018-09-15,Social,0,0
LEAD006064,CUST001403,2018-04-05,Social,1,0
LEAD006065,CUST001112,2018-09-10,Organic,0,0
LEAD006066,CUST005299,2018-06-13,Referral,0,0
LEAD006067,CUST001128,2017-01-08,Paid Search,0,0
LEAD006068,CUST009858,2017-10-04,Referral,0,0
LEAD006069,CUST007104,2017-09-22,Paid Search,1,1
LEAD006070,CUST005939,2017-10-29,Referral,0,0
LEAD006071,CUST007816,2018-07-01,Email,0,0
LEAD006072,CUST005114,2018-08-11,Social,1,1
LEAD006073,CUST002509,2017-12-18,Organic,0,0
LEAD006074,CUST005850,2017-05-07,Marketplace,0,0
LEAD006075,CUST003656,2017-01-05,Email,0,0
LEAD006076,CUST007154,2018-02-08,Email,0,0
LEAD006077,CUST007973,2017-12-30,Paid Search,0,0
LEAD006078,CUST009389,2017-05-06,Organic,1,0
LEAD006079,CUST001022,2017-05-06,Email,1,0
LEAD006080,CUST002533,2018-03-28,Referral,0,0
LEAD006081,CUST002275,2017-03-07,Marketplace,0,0
LEAD006082,CUST009903,2018-08-22,Marketplace,0,0
LEAD006083,CUST007106,2017-08-31,Organic,0,0
LEAD006084,CUST009424,2018-04-29,Marketplace,1,1
LEAD006085,CUST005802,2017-04-03,Email,1,0
LEAD006086,CUST006580,2017-10-27,Referral,1,1
LEAD006087,CUST001505,2017-04-08,Email,0,0
LEAD006088,CUST000963,2018-07-26,Referral,0,0
LEAD006089,CUST002766,2018-01-07,Marketplace,1,0
LEAD006090,CUST004624,2018-06-30,Referral,1,0
LEAD006091,CUST006786,2017-08-25,Organic,1,0
LEAD006092,CUST004413,2017-01-06,Paid Search,1,0
LEAD006093,CUST006667,2017-12-22,Email,1,0
LEAD006094,CUST004071,2018-09-24,Referral,0,0
LEAD006095,CUST002746,2017-05-20,Social,0,0
LEAD006096,CUST006555,2017-06-11,Email,0,0
LEAD006097,CUST006591,2017-03-07,Referral,1,1
LEAD006098,CUST004601,2017-10-29,Email,1,0
LEAD006099,CUST008349,2017-04-14,Marketplace,1,1
LEAD006100,CUST003983,2018-03-02,Referral,1,0
LEAD006101,CUST000513,2017-02-06,Referral,1,0
LEAD006102,CUST003237,2018-07-27,Organic,0,0
LEAD006103,CUST005353,2018-03-13,Marketplace,0,0
LEAD006104,CUST008850,2017-07-10,Organic,0,0
LEAD006105,CUST004902,2017-06-06,Referral,0,0
LEAD006106,CUST000215,2017-11-04,Paid Search,1,0
LEAD006107,CUST000350,2017-05-01,Organic,1,0
LEAD006108,CUST000195,2018-08-02,Organic,0,0
LEAD006109,CUST005155,2017-09-05,Social,0,0
LEAD006110,CUST003965,2017-05-19,Marketplace,1,0
LEAD006111,CUST002812,2017-07-04,Referral,1,0
LEAD006112,CUST000376,2018-03-24,Paid Search,0,0
LEAD006113,CUST005808,2017-01-18,Paid Search,0,0
LEAD006114,CUST005957,2018-07-08,Referral,0,0
LEAD006115,CUST007314,2018-04-20,Email,1,1
LEAD006116,CUST009484,2017-03-10,Paid Search,1,0
LEAD006117,CUST007222,2018-02-27,Organic,1,0
LEAD006118,CUST004118,2018-07-28,Organic,1,1
LEAD006119,CUST006573,2017-06-20,Social,1,1
LEAD006120,CUST009735,2017-06-29,Paid Search,1,0
LEAD006121,CUST003139,2017-11-28,Social,1,0
LEAD006122,CUST006959,2017-07-27,Marketplace,0,0
LEAD006123,CUST004524,2017-03-04,Organic,1,1
LEAD006124,CUST004567,2018-04-05,Paid Search,0,0
LEAD006125,CUST005069,2017-07-29,Referral,0,0
LEAD006126,CUST006278,2017-08-26,Marketplace,1,0
LEAD006127,CUST009042,2017-02-04,Email,0,0
LEAD006128,CUST003529,2017-01-20,Organic,1,1
LEAD006129,CUST007491,2017-09-17,Paid Search,1,0
LEAD006130,CUST000681,2017-12-19,Social,1,0
LEAD006131,CUST008659,2018-01-11,Marketplace,1,0
LEAD006132,CUST004761,2018-02-26,Social,1,1
LEAD006133,CUST004545,2017-11-21,Paid Search,1,1
LEAD006134,CUST003219,2018-09-07,Marketplace,1,0
LEAD006135,CUST003383,2017-04-14,Paid Search,1,1
LEAD006136,CUST007080,2018-08-10,Organic,1,1
LEAD006137,CUST006036,2018-04-06,Referral,0,0
LEAD006138,CUST008350,2018-01-08,Organic,0,0
LEAD006139,CUST003413,2018-03-01,Organic,0,0
LEAD006140,CUST009890,2017-02-05,Organic,1,0
LEAD006141,CUST005519,2017-05-27,Organic,0,0
LEAD006142,CUST000121,2017-02-19,Email,0,0
LEAD006143,CUST006319,2017-11-29,Marketplace,1,1
LEAD006144,CUST008107,2018-01-03,Organic,1,0
LEAD006145,CUST006297,2017-05-24,Organic,0,0
LEAD006146,CUST003876,2017-10-09,Referral,0,0
LEAD006147,CUST000109,2018-06-18,Referral,0,0
LEAD006148,CUST005940,2018-09-13,Social,1,1
LEAD006149,CUST001348,2018-02-04,Social,0,0
LEAD006150,CUST005386,2017-12-23,Email,0,0
LEAD006151,CUST006259,2017-01-10,Social,1,0
LEAD006152,CUST006737,2017-01-16,Marketplace,1,1
LEAD006153,CUST001045,2018-03-05,Email,0,0
LEAD006154,CUST004015,2018-07-21,Email,0,0
LEAD006155,CUST009808,2017-10-14,Marketplace,0,0
LEAD006156,CUST008784,2017-01-24,Referral,1,0
LEAD006157,CUST008239,2017-09-30,Email,0,0
LEAD006158,CUST000333,2017-01-16,Paid Search,0,0
LEAD006159,CUST000280,2017-11-12,Email,1,1
LEAD006160,CUST008038,2017-07-04,Marketplace,1,0
LEAD006161,CUST006160,2018-07-18,Organic,0,0
LEAD006162,CUST000769,2018-06-17,Referral,1,1
LEAD006163,CUST004698,2017-11-21,Social,1,0
LEAD006164,CUST001411,2017-03-16,Paid Search,0,0
LEAD006165,CUST001585,2017-08-02,Marketplace,1,0
LEAD006166,CUST004641,2017-03-09,Social,0,0
LEAD006167,CUST003633,2017-12-20,Email,0,0
LEAD006168,CUST002656,2017-11-11,Marketplace,0,0
LEAD006169,CUST006852,2017-06-18,Marketplace,0,0
LEAD006170,CUST007302,2017-02-09,Referral,0,0
LEAD006171,CUST002924,2018-02-14,Paid Search,0,0
LEAD006172,CUST006574,2018-03-30,Organic,1,0
LEAD006173,CUST005394,2017-03-29,Social,1,1
LEAD006174,CUST005625,2018-07-25,Email,1,0
LEAD006175,CUST000755,2018-03-29,Organic,0,0
LEAD006176,CUST002260,2017-09-21,Paid Search,1,0
LEAD006177,CUST004339,2018-09-26,Email,0,0
LEAD006178,CUST002981,2017-12-18,Marketplace,1,0
LEAD006179,CUST008064,2018-05-08,Paid Search,1,1
LEAD006180,CUST003086,2017-06-18,Organic,1,1
LEAD006181,CUST000624,2017-06-27,Social,0,0
LEAD006182,CUST007234,2017-12-19,Email,1,0
LEAD006183,CUST007691,2018-07-27,Paid Search,1,0
LEAD006184,CUST009720,2017-07-20,Social,1,0
LEAD006185,CUST005757,2017-11-17,Email,0,0
LEAD006186,CUST009525,2017-03-31,Organic,1,0
LEAD006187,CUST007801,2018-04-13,Marketplace,0,0
LEAD006188,CUST008899,2017-12-22,Referral,0,0
LEAD006189,CUST001264,2018-09-02,Organic,1,0
LEAD006190,CUST007271,2017-02-13,Organic,1,1
LEAD006191,CUST008309,2018-08-29,Marketplace,1,0
LEAD006192,CUST006187,2017-10-27,Marketplace,1,0
LEAD006193,CUST001841,2017-12-16,Paid Search,1,1
LEAD006194,CUST002160,2017-04-18,Organic,0,0
LEAD006195,CUST004715,2018-01-04,Organic,1,0
LEAD006196,CUST007598,2017-01-14,Social,0,0
LEAD006197,CUST003041,2017-02-08,Referral,1,0
LEAD006198,CUST005937,2017-04-20,Marketplace,1,1
LEAD006199,CUST003360,2017-02-26,Referral,0,0
LEAD006200,CUST007061,2017-01-17,Organic,1,0
LEAD006201,CUST004798,2017-08-24,Email,0,0
LEAD006202,CUST005201,2018-07-01,Paid Search,1,0
LEAD006203,CUST007992,2017-04-16,Organic,0,0
LEAD006204,CUST001472,2018-01-14,Social,1,1
LEAD006205,CUST006212,2018-08-05,Paid Search,0,0
LEAD006206,CUST001187,2018-09-26,Referral,0,0
LEAD006207,CUST003537,2018-08-08,Referral,0,0
LEAD006208,CUST002704,2017-05-25,Paid Search,1,0
LEAD006209,CUST007274,2018-06-28,Paid Search,1,1
LEAD006210,CUST001768,2017-02-06,Marketplace,1,0
LEAD006211,CUST006313,2018-01-21,Referral,0,0
LEAD006212,CUST007892,2017-04-05,Email,0,0
LEAD006213,CUST008955,2018-05-19,Paid Search,1,0
LEAD006214,CUST002168,2018-05-16,Marketplace,1,1
LEAD006215,CUST000667,2017-02-16,Referral,0,0
LEAD006216,CUST003103,2017-04-19,Paid Search,1,0
LEAD006217,CUST003487,2018-05-04,Referral,0,0
LEAD006218,CUST006717,2018-06-08,Marketplace,0,0
LEAD006219,CUST002427,2018-01-20,Social,1,0
LEAD006220,CUST002870,2018-01-22,Referral,1,0
LEAD006221,CUST007674,2018-09-25,Organic,0,0
LEAD006222,CUST009316,2018-08-10,Email,0,0
LEAD006223,CUST000993,2018-08-24,Email,0,0
LEAD006224,CUST006994,2017-03-13,Paid Search,0,0
LEAD006225,CUST006255,2017-10-21,Referral,0,0
LEAD006226,CUST001265,2017-01-15,Social,1,1
LEAD006227,CUST005442,2017-01-28,Email,0,0
LEAD006228,CUST001966,2017-04-25,Marketplace,1,0
LEAD006229,CUST007859,2017-02-20,Marketplace,0,0
LEAD006230,CUST008619,2018-04-24,Marketplace,1,1
LEAD006231,CUST005258,2017-04-07,Marketplace,0,0
LEAD006232,CUST008724,2018-01-21,Email,1,0
LEAD006233,CUST001667,2017-08-27,Referral,1,1
LEAD006234,CUST002822,2018-09-26,Marketplace,1,1
LEAD006235,CUST009966,2017-07-20,Paid Search,0,0
LEAD006236,CUST008081,2017-09-02,Organic,0,0
LEAD006237,CUST009537,2018-07-17,Paid Search,0,0
LEAD006238,CUST004445,2017-04-22,Social,1,0
LEAD006239,CUST002074,2018-04-22,Paid Search,1,0
LEAD006240,CUST002310,2017-10-16,Marketplace,0,0
LEAD006241,CUST000364,2017-04-26,Email,1,1
LEAD006242,CUST006074,2018-07-29,Referral,0,0
LEAD006243,CUST000448,2017-07-31,Email,0,0
LEAD006244,CUST003657,2017-10-05,Marketplace,0,0
LEAD006245,CUST009172,2018-01-24,Marketplace,1,1
LEAD006246,CUST003337,2017-10-20,Social,1,0
LEAD006247,CUST002013,2018-04-04,Organic,1,0
LEAD006248,CUST006716,2017-06-27,Organic,1,0
LEAD006249,CUST003547,2018-09-21,Organic,1,0
LEAD006250,CUST001667,2017-02-26,Referral,0,0
LEAD006251,CUST000260,2017-05-21,Organic,1,1
LEAD006252,CUST007392,2018-01-02,Referral,0,0
LEAD006253,CUST005326,2018-06-06,Paid Search,0,0
LEAD006254,CUST003511,2017-11-28,Marketplace,0,0
LEAD006255,CUST004459,2018-07-03,Organic,1,0
LEAD006256,CUST006054,2018-01-23,Social,1,1
LEAD006257,CUST005593,2017-07-23,Paid Search,1,0
LEAD006258,CUST000492,2017-05-02,Social,0,0
LEAD006259,CUST004871,2017-06-08,Social,0,0
LEAD006260,CUST006647,2017-04-12,Organic,0,0
LEAD006261,CUST006384,2018-07-30,Marketplace,0,0
LEAD006262,CUST006312,2018-06-08,Email,0,0
LEAD006263,CUST006125,2017-10-27,Paid Search,1,0
LEAD006264,CUST000355,2017-08-22,Organic,0,0
LEAD006265,CUST000298,2018-09-22,Email,1,1
LEAD006266,CUST007084,2017-09-12,Social,1,0
LEAD006267,CUST005358,2017-02-22,Email,0,0
LEAD006268,CUST006964,2018-04-24,Social,0,0
LEAD006269,CUST004328,2017-04-17,Marketplace,0,0
LEAD006270,CUST008315,2018-09-21,Marketplace,1,1
LEAD006271,CUST001960,2017-09-13,Organic,0,0
LEAD006272,CUST002601,2017-11-14,Social,1,1
LEAD006273,CUST003754,2017-11-01,Referral,1,0
LEAD006274,CUST003473,2018-05-02,Email,0,0
LEAD006275,CUST003548,2017-04-09,Social,1,1
LEAD006276,CUST009057,2017-11-24,Paid Search,0,0
LEAD006277,CUST006115,2017-02-23,Referral,0,0
LEAD006278,CUST008433,2017-08-14,Organic,0,0
LEAD006279,CUST000199,2017-05-18,Email,0,0
LEAD006280,CUST004996,2018-02-02,Social,0,0
LEAD006281,CUST000600,2017-07-09,Paid Search,0,0
LEAD006282,CUST007423,2017-01-28,Social,1,0
LEAD006283,CUST000462,2018-06-20,Social,0,0
LEAD006284,CUST009518,2017-10-24,Paid Search,1,1
LEAD006285,CUST006843,2017-04-14,Referral,0,0
LEAD006286,CUST006879,2018-09-15,Organic,1,1
LEAD006287,CUST005976,2018-05-05,Paid Search,0,0
LEAD006288,CUST003159,2018-03-17,Referral,0,0
LEAD006289,CUST004222,2018-07-26,Email,1,1
LEAD006290,CUST003581,2017-07-01,Paid Search,0,0
LEAD006291,CUST006780,2017-01-20,Email,1,0
LEAD006292,CUST008700,2017-04-20,Email,1,0
LEAD006293,CUST004329,2018-03-16,Marketplace,1,1
LEAD006294,CUST000213,2017-01-22,Social,0,0
LEAD006295,CUST007784,2018-05-14,Organic,1,0
LEAD006296,CUST005747,2017-03-14,Organic,0,0
LEAD006297,CUST008097,2017-04-02,Marketplace,1,0
LEAD006298,CUST000072,2017-03-15,Marketplace,1,0
LEAD006299,CUST009636,2018-01-23,Organic,1,0
LEAD006300,CUST006718,2018-08-25,Paid Search,1,0
LEAD006301,CUST000169,2018-02-07,Organic,0,0
LEAD006302,CUST006090,2017-03-23,Social,0,0
LEAD006303,CUST001079,2017-08-19,Organic,1,0
LEAD006304,CUST004967,2017-03-17,Social,0,0
LEAD006305,CUST007260,2017-03-18,Referral,0,0
LEAD006306,CUST003944,2017-12-19,Organic,1,1
LEAD006307,CUST003393,2017-10-09,Email,1,0
LEAD006308,CUST006744,2017-12-29,Organic,0,0
LEAD006309,CUST006125,2018-09-22,Email,1,0
LEAD006310,CUST002694,2018-08-12,Organic,1,0
LEAD006311,CUST003927,2017-06-07,Email,0,0
LEAD006312,CUST008688,2017-09-21,Marketplace,1,1
LEAD006313,CUST004275,2018-02-06,Referral,1,0
