interaction_id,customer_id,interaction_date,interaction_type,sales_rep_id,outcome
INT0025841,CUST002983,2018-01-21 13:22:47,meeting,REP021,no_response
INT0025842,CUST005045,2017-06-16 19:48:26,complaint,REP008,interested
INT0025843,CUST007588,2017-08-25 22:47:24,email,REP016,converted
INT0025844,CUST005001,2018-08-21 08:10:11,follow_up,REP005,follow_up
INT0025845,CUST008112,2017-04-18 00:39:07,complaint,REP025,no_response
INT0025846,CUST005932,2017-11-15 00:00:00,complaint,REP008,interested
INT0025847,CUST005400,2017-11-23 10:40:18,follow_up,REP014,interested
INT0025848,CUST001285,2018-01-02 20:54:20,meeting,REP018,follow_up
INT0025849,CUST004764,2018-01-21 14:55:13,follow_up,REP018,interested
INT0025850,CUST004465,2018-06-12 03:42:59,email,REP014,interested
INT0025851,CUST005731,2018-01-21 18:18:36,follow_up,REP016,resolved
INT0025852,CUST002772,2017-01-31 13:53:15,meeting,REP026,no_response
INT0025853,CUST005327,2017-11-27 11:14:34,complaint,REP021,no_response
INT0025854,CUST009113,2017-08-17 14:17:57,email,REP018,no_response
INT0025855,CUST003639,2018-01-07 19:59:07,complaint,REP011,interested
INT0025856,CUST005205,2018-05-26 12:36:51,follow_up,REP021,follow_up
INT0025857,CUST006409,2017-05-27 00:00:00,complaint,REP009,interested
INT0025858,CUST000722,2017-03-04 06:21:41,follow_up,REP002,follow_up
INT0025859,CUST007750,2017-07-13 09:01:20,support,REP021,follow_up
INT0025860,CUST008736,2017-08-13 11:09:39,support,REP015,resolved
INT0025861,CUST007594,2016-12-27 06:47:59,support,REP013,no_response
INT0025862,CUST000355,2017-03-05 11:25:41,follow_up,REP023,converted
INT0025863,CUST002318,2017-05-01 13:25:01,complaint,REP014,resolved
INT0025864,CUST001989,2017-08-23 00:00:00,follow_up,REP002,follow_up
INT0025865,CUST007504,2017-03-23 12:39:05,complaint,REP012,follow_up
INT0025866,CUST008791,2017-07-15 17:51:35,follow_up,REP001,interested
INT0025867,CUST006301,2017-07-06 20:11:38,email,REP019,converted
INT0025868,CUST004651,2017-03-14 06:43:36,email,REP025,resolved
INT0025869,CUST001739,2018-02-27 21:34:36,complaint,REP014,interested
INT0025870,CUST000322,2017-06-27 21:25:36,complaint,REP003,resolved
INT0025871,CUST005757,2017-09-13 04:15:52,meeting,REP020,interested
INT0025872,CUST007240,2017-05-18 09:27:01,meeting,REP003,no_response
INT0025873,CUST007337,2017-12-30 03:37:47,meeting,REP028,resolved
INT0025874,CUST000577,2018-06-15 12:59:29,meeting,REP018,no_response
INT0025875,CUST007078,2018-03-26 05:07:39,meeting,REP009,follow_up
INT0025876,CUST000911,2017-12-17 21:02:20,follow_up,REP010,no_response
INT0025877,CUST008084,2017-07-21 16:14:10,call,REP021,resolved
INT0025878,CUST001968,2017-05-29 08:37:56,meeting,REP026,resolved
INT0025879,CUST004208,2017-05-08 17:26:27,support,REP014,resolved
INT0025880,CUST001236,2017-02-01 03:01:59,email,REP008,resolved
INT0025881,CUST005294,2017-08-24 16:16:07,support,REP027,no_response
INT0025882,CUST003964,2017-05-20 21:58:45,email,REP006,converted
INT0025883,CUST004371,2018-06-09 00:00:00,call,REP015,interested
INT0025884,CUST005438,2017-03-23 20:36:31,follow_up,REP015,no_response
INT0025885,CUST001829,2018-02-13 21:39:02,email,REP001,no_response
INT0025886,CUST007235,2017-04-08 07:27:02,complaint,REP018,converted
INT0025887,CUST004082,2017-07-01 02:14:33,meeting,REP003,follow_up
INT0025888,CUST008738,2018-01-06 11:33:39,complaint,REP008,converted
INT0025889,CUST005503,2017-09-08 03:05:18,call,REP029,resolved
INT0025890,CUST003077,2017-05-15 01:45:27,meeting,REP017,converted
INT0025891,CUST004561,2017-06-13 07:44:13,support,REP009,interested
INT0025892,CUST003631,2017-08-10 04:02:04,call,REP021,follow_up
INT0025893,CUST001027,2018-08-10 00:00:00,support,REP001,resolved
INT0025894,CUST007144,2017-10-03 00:00:00,email,REP003,resolved
INT0025895,CUST002099,2017-11-10 01:10:03,meeting,REP001,resolved
INT0025896,CUST006197,2018-06-16 15:20:34,email,REP006,interested
INT0025897,CUST008277,2017-11-02 22:01:27,follow_up,REP024,converted
INT0025898,CUST009560,2017-02-15 06:59:17,email,REP022,interested
INT0025899,CUST006924,2017-08-23 00:00:00,meeting,REP020,no_response
INT0025900,CUST008661,2018-07-31 07:34:59,meeting,REP003,follow_up
INT0025901,CUST000411,2018-06-23 00:00:00,email,REP014,follow_up
INT0025902,CUST002396,2017-04-18 13:58:58,email,REP017,resolved
INT0025903,CUST005275,2017-10-31 22:14:13,email,REP008,no_response
INT0025904,CUST005773,2017-05-02 19:12:12,support,REP029,no_response
INT0025905,CUST008635,2018-11-14 12:25:55,email,REP010,converted
INT0025906,CUST005081,2018-05-30 16:01:34,call,REP021,interested
INT0025907,CUST001427,2017-04-06 07:32:27,follow_up,REP005,no_response
INT0025908,CUST003754,2017-04-05 00:00:00,complaint,REP028,no_response
INT0025909,CUST008159,2017-07-06 07:09:33,complaint,REP025,no_response
INT0025910,CUST002903,2018-10-04 14:21:51,meeting,REP025,follow_up
INT0025911,CUST006650,2018-10-18 10:05:26,support,REP027,no_response
INT0025912,CUST000179,2017-08-06 01:20:35,support,REP010,resolved
INT0025913,CUST000261,2017-12-15 08:36:22,meeting,REP023,no_response
INT0025914,CUST003223,2019-02-17 00:00:00,email,REP014,resolved
INT0025915,CUST006292,2018-06-23 23:48:09,support,REP005,converted
INT0025916,CUST005130,2017-03-16 09:51:40,call,REP011,resolved
INT0025917,CUST006063,2017-04-29 07:43:07,meeting,REP014,follow_up
INT0025918,CUST004098,2017-04-27 15:50:07,complaint,REP018,follow_up
INT0025919,CUST001716,2017-05-27 05:55:20,complaint,REP006,interested
INT0025920,CUST000224,2017-10-31 01:53:40,follow_up,REP010,interested
INT0025921,CUST002643,2017-04-20 21:12:21,follow_up,REP023,resolved
INT0025922,CUST006599,2017-12-19 16:21:42,call,REP023,interested
INT0025923,CUST009107,2017-09-14 20:18:48,email,REP009,interested
INT0025924,CUST002006,2017-01-20 00:50:36,complaint,REP018,follow_up
INT0025925,CUST001000,2017-04-08 16:58:11,support,REP014,follow_up
INT0025926,CUST005755,2017-08-24 19:39:50,email,REP024,resolved
INT0025927,CUST007151,2017-08-02 00:00:00,call,REP011,follow_up
INT0025928,CUST000217,2017-09-13 23:49:12,follow_up,REP013,follow_up
INT0025929,CUST009160,2017-08-18 07:16:02,follow_up,REP029,follow_up
INT0025930,CUST008291,2018-08-10 02:39:36,meeting,REP012,converted
INT0025931,CUST004684,2017-04-18 09:34:56,email,REP011,interested
INT0025932,CUST007164,2017-05-11 13:41:59,email,REP021,converted
INT0025933,CUST009567,2018-02-25 23:13:06,call,REP013,no_response
INT0025934,CUST005619,2017-09-27 05:36:49,email,REP016,no_response
INT0025935,CUST009490,2017-08-05 16:41:40,email,REP029,follow_up
INT0025936,CUST001625,2017-01-24 21:12:05,follow_up,REP019,converted
INT0025937,CUST006498,2017-12-31 14:02:42,complaint,REP030,follow_up
INT0025938,CUST007833,2017-10-29 20:52:48,meeting,REP007,follow_up
INT0025939,CUST003550,2017-08-05 04:00:24,follow_up,REP006,resolved
INT0025940,CUST002867,2017-12-08 08:01:51,complaint,REP028,interested
INT0025941,CUST002369,2017-03-04 08:10:25,email,REP020,resolved
INT0025942,CUST005714,2017-11-01 14:13:43,complaint,REP007,follow_up
INT0025943,CUST009467,2018-02-15 18:11:43,follow_up,REP014,interested
INT0025944,CUST003451,2017-11-04 04:06:01,complaint,REP004,no_response
INT0025945,CUST004253,2017-08-21 19:33:14,support,REP002,resolved
INT0025946,CUST006195,2017-09-13 01:53:02,email,REP027,resolved
INT0025947,CUST000391,2017-03-23 12:26:54,email,REP021,converted
INT0025948,CUST009423,2017-12-19 19:06:36,email,REP010,follow_up
INT0025949,CUST007833,2018-01-05 20:52:48,email,REP028,follow_up
INT0025950,CUST009499,2017-04-25 00:05:06,follow_up,REP001,interested
INT0025951,CUST008574,2017-07-31 03:55:15,email,REP021,interested
INT0025952,CUST001478,2017-07-06 09:53:45,email,REP025,interested
INT0025953,CUST004979,2017-03-06 09:02:10,follow_up,REP026,follow_up
INT0025954,CUST002469,2018-04-14 01:40:10,email,REP019,follow_up
INT0025955,CUST006887,2018-04-17 03:45:36,call,REP026,converted
INT0025956,CUST006134,2018-04-16 05:34:17,support,REP012,resolved
INT0025957,CUST003317,2017-08-08 18:32:24,meeting,REP005,interested
INT0025958,CUST003667,2017-04-28 13:34:37,support,REP016,interested
INT0025959,CUST009435,2018-07-17 11:14:47,meeting,REP026,converted
INT0025960,CUST001323,2017-01-31 00:15:46,complaint,REP030,no_response
INT0025961,CUST008833,2016-12-14 13:37:31,call,REP018,resolved
INT0025962,CUST003885,2018-06-12 07:16:48,complaint,REP007,interested
INT0025963,CUST002605,2017-12-24 07:44:12,complaint,REP008,interested
INT0025964,CUST007750,2017-07-22 09:01:20,meeting,REP012,follow_up
INT0025965,CUST007128,2018-09-19 00:00:00,call,REP009,resolved
INT0025966,CUST006774,2017-07-31 08:35:52,call,REP029,converted
INT0025967,CUST009103,2017-12-06 16:01:59,complaint,REP009,follow_up
INT0025968,CUST008933,2017-07-21 22:53:01,follow_up,REP030,interested
INT0025969,CUST004738,2018-02-21 17:57:02,email,REP024,follow_up
INT0025970,CUST001424,2018-06-22 11:55:26,support,REP002,no_response
INT0025971,CUST005715,2017-06-24 20:04:08,complaint,REP009,interested
INT0025972,CUST006448,2017-04-28 15:20:09,meeting,REP020,converted
INT0025973,CUST005040,2018-05-18 02:27:14,complaint,REP017,interested
INT0025974,CUST008616,2017-06-17 06:02:06,complaint,REP019,resolved
INT0025975,CUST007902,2018-07-24 19:59:45,support,REP014,resolved
INT0025976,CUST005485,2017-10-31 12:14:56,call,REP011,resolved
INT0025977,CUST007491,2017-07-26 21:09:41,support,REP022,no_response
INT0025978,CUST003446,2018-03-10 14:22:03,follow_up,REP005,resolved
INT0025979,CUST005572,2018-04-02 21:35:02,call,REP004,follow_up
INT0025980,CUST006440,2018-05-04 21:59:59,meeting,REP006,follow_up
INT0025981,CUST001014,2017-07-22 14:49:55,email,REP011,resolved
INT0025982,CUST009581,2018-01-25 00:00:00,support,REP012,follow_up
INT0025983,CUST001277,2018-02-25 00:00:00,complaint,REP028,follow_up
INT0025984,CUST009222,2018-11-20 00:35:24,email,REP012,interested
INT0025985,CUST002764,2018-01-01 18:28:44,complaint,REP021,resolved
INT0025986,CUST009963,2017-02-21 18:20:31,call,REP026,no_response
INT0025987,CUST000896,2017-08-14 12:32:20,complaint,REP001,resolved
INT0025988,CUST006547,2018-05-23 09:38:19,support,REP020,converted
INT0025989,CUST000145,2017-05-02 11:55:59,email,REP017,interested
INT0025990,CUST008063,2017-08-20 02:28:11,support,REP010,follow_up
INT0025991,CUST009728,2017-07-07 05:09:53,email,REP015,resolved
INT0025992,CUST003277,2018-10-22 00:00:00,meeting,REP016,follow_up
INT0025993,CUST002874,2017-06-01 17:10:47,call,REP024,resolved
INT0025994,CUST000197,2017-03-26 23:00:37,follow_up,REP007,resolved
INT0025995,CUST005837,2017-05-10 15:38:33,email,REP010,follow_up
INT0025996,CUST001546,2018-05-28 00:00:00,call,REP013,resolved
INT0025997,CUST002416,2017-02-11 08:14:27,meeting,REP001,resolved
INT0025998,CUST005965,2017-08-23 21:42:46,meeting,REP026,follow_up
INT0025999,CUST001913,2017-08-26 17:13:00,meeting,REP018,converted
INT0026000,CUST001233,2017-02-28 00:00:00,support,REP012,converted
INT0026001,CUST000625,2017-06-03 06:41:53,complaint,REP029,follow_up
INT0026002,CUST001568,2018-12-01 22:17:31,follow_up,REP030,interested
INT0026003,CUST004022,2018-02-26 00:00:00,call,REP010,no_response
INT0026004,CUST000253,2018-06-11 01:20:49,complaint,REP016,converted
INT0026005,CUST000689,2017-07-25 00:00:00,call,REP028,no_response
INT0026006,CUST004945,2017-10-05 15:30:23,meeting,REP006,interested
INT0026007,CUST003402,2017-05-17 06:43:47,call,REP008,converted
INT0026008,CUST002129,2018-09-28 16:43:07,follow_up,REP006,resolved
INT0026009,CUST001139,2017-07-22 00:00:00,complaint,REP012,resolved
INT0026010,CUST001021,2017-03-29 08:24:33,follow_up,REP023,resolved
INT0026011,CUST006761,2017-01-25 02:03:30,support,REP016,converted
INT0026012,CUST004046,2018-10-28 14:21:55,meeting,REP010,converted
INT0026013,CUST004032,2017-08-05 18:43:16,follow_up,REP001,converted
INT0026014,CUST003400,2017-03-12 08:12:33,email,REP030,resolved
INT0026015,CUST007931,2017-02-21 22:55:37,support,REP004,resolved
INT0026016,CUST005831,2017-02-08 01:55:52,call,REP028,no_response
INT0026017,CUST000480,2017-01-23 00:20:58,email,REP005,no_response
INT0026018,CUST001130,2017-07-21 15:34:42,support,REP029,converted
INT0026019,CUST001834,2017-05-26 15:14:31,meeting,REP005,converted
INT0026020,CUST000337,2017-08-23 22:21:31,follow_up,REP028,resolved
INT0026021,CUST005012,2017-07-15 22:52:20,meeting,REP013,converted
INT0026022,CUST002871,2018-01-18 15:38:43,support,REP021,converted
INT0026023,CUST002777,2018-08-12 00:00:00,email,REP023,converted
INT0026024,CUST004998,2017-05-02 14:41:50,follow_up,REP029,resolved
INT0026025,CUST000058,2017-02-27 08:55:54,complaint,REP004,no_response
INT0026026,CUST001353,2018-08-15 00:00:00,complaint,REP026,no_response
INT0026027,CUST001468,2017-07-25 16:15:44,support,REP015,no_response
INT0026028,CUST003769,2017-07-05 00:00:00,email,REP007,converted
INT0026029,CUST001538,2017-08-13 22:35:41,follow_up,REP021,resolved
INT0026030,CUST007212,2017-05-28 07:40:37,complaint,REP003,interested
INT0026031,CUST007022,2017-08-03 02:19:07,follow_up,REP004,interested
INT0026032,CUST002777,2018-09-24 00:00:00,complaint,REP015,resolved
INT0026033,CUST004075,2018-03-22 16:14:19,email,REP028,converted
INT0026034,CUST009595,2018-02-17 02:07:14,meeting,REP020,interested
INT0026035,CUST004354,2017-03-14 01:17:17,support,REP020,resolved
INT0026036,CUST009143,2017-08-06 12:33:19,complaint,REP015,resolved
INT0026037,CUST001963,2017-09-26 08:26:03,complaint,REP019,follow_up
INT0026038,CUST004419,2017-04-10 16:13:41,call,REP025,converted
INT0026039,CUST001092,2017-06-23 17:57:20,support,REP026,resolved
INT0026040,CUST001648,2018-01-25 09:24:26,email,REP023,follow_up
INT0026041,CUST002221,2018-11-05 18:15:13,support,REP030,interested
INT0026042,CUST001768,2017-07-21 15:57:08,email,REP003,interested
INT0026043,CUST000990,2017-05-01 10:32:49,support,REP006,follow_up
INT0026044,CUST001555,2017-07-03 12:27:02,complaint,REP013,converted
INT0026045,CUST007290,2017-12-20 18:37:54,complaint,REP015,resolved
INT0026046,CUST006994,2017-05-06 18:55:48,complaint,REP009,converted
INT0026047,CUST004890,2017-10-21 05:36:52,follow_up,REP010,interested
INT0026048,CUST006845,2017-01-08 00:12:27,support,REP005,interested
INT0026049,CUST009465,2017-04-23 02:34:40,complaint,REP007,interested
INT0026050,CUST005469,2017-07-27 04:20:34,meeting,REP018,follow_up
INT0026051,CUST006061,2017-06-01 10:12:33,meeting,REP003,interested
INT0026052,CUST005872,2017-07-06 15:16:16,follow_up,REP009,resolved
INT0026053,CUST006892,2017-07-14 12:49:12,meeting,REP018,no_response
INT0026054,CUST009786,2017-11-16 20:01:39,complaint,REP018,resolved
INT0026055,CUST001128,2017-04-13 08:29:55,email,REP023,interested
INT0026056,CUST002089,2017-02-15 02:50:27,meeting,REP011,converted
INT0026057,CUST000261,2017-08-13 08:36:22,support,REP022,follow_up
INT0026058,CUST005259,2018-06-29 00:00:00,email,REP015,converted
INT0026059,CUST003616,2018-09-08 01:49:48,call,REP030,no_response
INT0026060,CUST006705,2017-08-12 09:15:30,call,REP021,converted
INT0026061,CUST000306,2018-01-17 17:51:45,support,REP025,interested
INT0026062,CUST007848,2018-09-06 01:53:46,call,REP024,resolved
INT0026063,CUST009086,2017-11-19 16:31:47,email,REP018,no_response
INT0026064,CUST005924,2017-02-07 08:38:56,complaint,REP015,no_response
INT0026065,CUST000870,2017-07-13 07:16:41,email,REP021,resolved
INT0026066,CUST008153,2017-06-17 22:56:22,meeting,REP011,converted
INT0026067,CUST003389,2017-05-13 09:05:23,complaint,REP002,resolved
INT0026068,CUST007396,2017-06-19 13:23:07,email,REP027,interested
INT0026069,CUST000147,2018-09-29 15:41:13,support,REP011,converted
INT0026070,CUST009564,2017-08-23 11:34:39,support,REP029,no_response
INT0026071,CUST000587,2017-06-30 15:23:52,support,REP026,interested
INT0026072,CUST001007,2017-03-08 20:34:21,email,REP003,resolved
INT0026073,CUST002017,2017-02-19 10:33:19,support,REP028,converted
INT0026074,CUST000295,2017-02-26 07:01:28,complaint,REP006,resolved
INT0026075,CUST005460,2018-06-09 02:49:56,call,REP015,no_response
INT0026076,CUST006194,2017-07-17 05:18:56,email,REP029,interested
INT0026077,CUST001659,2017-01-20 15:36:55,meeting,REP022,no_response
INT0026078,CUST001313,2017-10-21 04:48:18,follow_up,REP020,no_response
INT0026079,CUST002642,2017-11-19 11:20:23,support,REP023,resolved
INT0026080,CUST002497,2017-07-26 11:29:17,meeting,REP003,converted
INT0026081,CUST000001,2017-01-10 12:05:39,meeting,REP013,interested
INT0026082,CUST006166,2017-10-06 22:06:52,follow_up,REP028,interested
INT0026083,CUST002667,2017-01-18 23:16:47,support,REP005,converted
INT0026084,CUST000643,2017-06-06 10:55:59,email,REP007,resolved
INT0026085,CUST004500,2018-04-13 17:19:06,support,REP009,resolved
INT0026086,CUST004731,2018-04-13 03:52:11,meeting,REP004,converted
INT0026087,CUST005187,2017-12-30 00:27:49,complaint,REP006,resolved
INT0026088,CUST004711,2017-06-17 19:51:58,follow_up,REP007,follow_up
INT0026089,CUST001809,2017-08-15 14:01:07,follow_up,REP014,follow_up
INT0026090,CUST006558,2017-11-01 02:06:00,meeting,REP001,no_response
INT0026091,CUST007605,2017-10-14 03:58:19,complaint,REP028,follow_up
INT0026092,CUST000721,2017-06-25 09:11:48,email,REP026,resolved
INT0026093,CUST002957,2017-08-11 03:15:20,support,REP026,no_response
INT0026094,CUST001855,2017-03-07 06:22:43,call,REP002,resolved
INT0026095,CUST001033,2017-05-07 22:52:50,support,REP003,resolved
INT0026096,CUST006046,2017-03-10 03:17:17,email,REP007,converted
INT0026097,CUST000654,2018-12-30 12:18:19,support,REP028,interested
INT0026098,CUST009678,2017-10-20 13:35:39,support,REP006,converted
INT0026099,CUST002228,2017-09-25 07:40:05,meeting,REP028,converted
INT0026100,CUST002625,2018-08-16 07:29:13,follow_up,REP009,interested
INT0026101,CUST008703,2017-01-02 00:00:00,meeting,REP017,converted
INT0026102,CUST009978,2017-09-26 14:06:37,support,REP001,follow_up
INT0026103,CUST002099,2017-04-16 01:10:03,support,REP020,follow_up
INT0026104,CUST009869,2018-02-20 15:50:36,support,REP005,converted
INT0026105,CUST006098,2018-01-04 01:26:16,email,REP014,converted
INT0026106,CUST006771,2017-05-11 17:15:01,follow_up,REP010,resolved
INT0026107,CUST009684,2017-07-27 03:52:17,email,REP006,converted
INT0026108,CUST003373,2017-11-22 14:42:34,support,REP030,follow_up
INT0026109,CUST005878,2017-09-25 17:16:39,complaint,REP018,resolved
INT0026110,CUST003645,2017-06-04 23:17:48,support,REP008,interested
INT0026111,CUST004693,2017-04-15 12:33:07,call,REP020,resolved
INT0026112,CUST001402,2017-09-06 19:58:00,follow_up,REP022,follow_up
INT0026113,CUST007353,2017-08-12 18:21:29,follow_up,REP026,no_response
INT0026114,CUST003020,2017-08-07 13:35:15,email,REP023,no_response
INT0026115,CUST004408,2017-04-21 03:34:57,call,REP006,converted
INT0026116,CUST009395,2018-01-22 11:11:38,meeting,REP006,converted
INT0026117,CUST008468,2017-10-17 04:57:52,call,REP014,no_response
INT0026118,CUST007969,2017-07-21 19:14:18,email,REP008,follow_up
INT0026119,CUST004516,2017-09-21 22:46:14,follow_up,REP007,follow_up
INT0026120,CUST001050,2017-09-19 03:25:05,email,REP027,converted
INT0026121,CUST007962,2017-10-25 04:55:42,call,REP014,converted
INT0026122,CUST007214,2017-09-21 07:36:50,follow_up,REP019,converted
INT0026123,CUST003722,2017-03-28 00:00:00,complaint,REP021,converted
