date,campaign_id,channel,impressions,clicks,leads,conversions,spend
2017-11-10,CAMP0022,Referral,79294,842,70,11,1405.29
2017-11-09,CAMP0011,Referral,89682,10673,398,103,671.36
2018-01-08,CAMP0013,Affiliate,46062,5108,373,117,136.05
2017-08-20,CAMP0027,Affiliate,16751,1123,59,4,806.76
2018-02-14,CAMP0004,Instagram,84287,887,79,16,602.55
2017-08-20,CAMP0027,Affiliate,34813,4431,647,219,1297.75
2017-12-11,CAMP0022,Referral,113725,3500,323,76,125.78
2017-08-30,CAMP0010,Affiliate,63075,734,102,13,638.88
2018-04-10,CAMP0003,Facebook,58279,7731,317,74,547.07
2017-06-01,CAMP0015,Instagram,17602,1381,177,59,1046.05
2017-10-27,CAMP0006,Organic,47234,1214,52,5,1180.6
2018-05-09,CAMP0014,Organic,116084,11880,1419,276,156.25
2018-03-22,CAMP0018,Instagram,41259,2279,360,82,513.58
2018-04-17,CAMP0025,Referral,50358,3184,284,94,1280.45
2017-05-21,CAMP0015,Instagram,114302,11032,848,290,1775.06
2017-09-18,CAMP0001,Affiliate,15348,607,44,3,1874.78
2017-08-29,CAMP0010,Affiliate,109994,12168,1592,80,729.01
2018-05-01,CAMP0003,Facebook,27117,2968,316,27,316.97
2018-04-29,CAMP0017,Email,65415,5714,783,61,280.15
2017-10-12,CAMP0012,Organic,41919,1251,145,42,490.2
2018-01-09,CAMP0013,Affiliate,15296,785,123,19,1190.1
2017-08-19,CAMP0028,Facebook,83989,7107,589,66,222.59
2017-04-29,CAMP0029,Organic,115192,3505,616,81,1128.26
2017-11-12,CAMP0022,Referral,44271,5328,782,238,1410.43
2018-05-10,CAMP0017,Email,29095,432,38,8,1469.5
2018-04-10,CAMP0005,Affiliate,12059,284,21,6,555.75
2018-03-11,CAMP0020,Google Search,85061,5282,618,108,1728.19
2017-10-31,CAMP0006,Organic,75581,6755,1127,144,757.29
2018-03-03,CAMP0021,Referral,110853,15887,1491,307,455.13
2018-01-25,CAMP0024,Organic,82651,5829,550,167,948.25
2017-01-31,CAMP0009,Google Search,87839,3894,638,36,1063.77
2017-05-04,CAMP0029,Organic,76320,9762,652,78,278.96
2017-06-18,CAMP0008,Instagram,83358,5123,620,155,795.14
2017-11-01,CAMP0022,Referral,114163,10824,1073,77,690.56
2017-10-31,CAMP0022,Referral,71796,4985,417,71,343.48
2017-05-30,CAMP0030,Affiliate,35530,2894,215,56,1841.38
2018-01-02,CAMP0026,Affiliate,106130,7640,896,205,504.12
2017-09-22,CAMP0012,Organic,46347,2954,483,145,1514.72
2018-03-28,CAMP0018,Instagram,74425,7837,1195,387,1349.62
2018-05-02,CAMP0017,Email,39244,1213,103,14,1401.82
2017-11-30,CAMP0022,Referral,82769,1426,173,41,476.37
2018-04-01,CAMP0020,Google Search,17052,499,15,2,967.74
2018-05-06,CAMP0014,Organic,107480,6801,841,265,1838.69
2017-08-24,CAMP0028,Facebook,8180,304,46,15,1923.29
2017-08-20,CAMP0023,Facebook,79880,1742,210,53,1762.98
2017-05-20,CAMP0015,Instagram,9569,1208,72,5,401.73
2018-05-09,CAMP0017,Email,36492,859,58,3,1563.55
2017-01-07,CAMP0007,Email,91040,12163,2102,363,610.59
2017-04-22,CAMP0019,Google Search,68093,7787,1254,283,1382.02
2017-08-18,CAMP0016,Email,8426,411,46,8,964.83
2018-02-12,CAMP0004,Instagram,117701,2204,327,24,1092.04
2018-03-07,CAMP0018,Instagram,116793,10538,1424,224,334.44
2017-11-06,CAMP0022,Referral,55963,3174,564,79,1548.64
2017-06-04,CAMP0015,Instagram,7657,312,36,7,1236.95
2018-01-04,CAMP0026,Affiliate,54091,5885,776,200,1149.08
2017-11-11,CAMP0011,Referral,74955,3462,238,32,365.32
2017-08-14,CAMP0027,Affiliate,82635,3784,481,26,120.09
2017-11-08,CAMP0011,Referral,83395,7222,1211,255,650.91
2018-02-01,CAMP0004,Instagram,30258,3749,432,24,1689.58
2017-08-03,CAMP0028,Facebook,56176,7977,774,129,505.94
2017-11-09,CAMP0011,Referral,11189,230,33,9,713.25
2018-02-02,CAMP0024,Organic,34964,831,102,19,787.83
2018-04-02,CAMP0018,Instagram,82193,11869,1520,346,1120.32
2017-08-26,CAMP0010,Affiliate,99787,3895,525,179,1373.81
2018-03-09,CAMP0020,Google Search,49578,596,98,5,665.18
2018-03-19,CAMP0005,Affiliate,108598,1103,177,44,1766.65
2017-09-15,CAMP0001,Affiliate,5239,547,61,9,594.32
2017-04-13,CAMP0019,Google Search,116974,1233,109,10,1430.53
2017-05-24,CAMP0030,Affiliate,25940,1415,152,28,120.57
2017-05-08,CAMP0029,Organic,91265,8001,1166,253,599.01
2017-08-05,CAMP0028,Facebook,117271,1960,295,99,602.13
2017-01-09,CAMP0009,Google Search,5035,434,26,6,208.88
2018-03-30,CAMP0018,Instagram,21755,2590,314,27,1954.93
2017-04-25,CAMP0029,Organic,102095,6901,540,110,1905.87
2017-09-02,CAMP0023,Facebook,65545,9691,816,80,590.98
2018-04-14,CAMP0014,Organic,29671,3245,146,37,829.57
2017-12-29,CAMP0013,Affiliate,85713,11114,1025,206,917.53
2017-05-30,CAMP0015,Instagram,32635,703,54,7,1911.68
2017-09-22,CAMP0001,Affiliate,91465,1570,128,41,619.64
2017-09-01,CAMP0010,Affiliate,86988,9550,1430,424,1420.09
2018-04-03,CAMP0003,Facebook,100275,11049,1738,273,1571.48
2017-09-07,CAMP0023,Facebook,82339,1393,45,6,1264.88
2017-09-21,CAMP0012,Organic,69438,3626,145,14,1282.96
2017-06-16,CAMP0008,Instagram,57127,7560,371,115,1002.71
2018-03-04,CAMP0021,Referral,31030,609,23,8,1598.99
2017-10-10,CAMP0012,Organic,55900,7425,530,104,1605.2
2017-10-24,CAMP0006,Organic,119521,6292,650,171,1804.93
2017-09-12,CAMP0001,Affiliate,104693,10999,1609,532,245.7
2017-09-22,CAMP0001,Affiliate,89659,3246,309,102,811.76
2017-07-29,CAMP0027,Affiliate,61235,726,39,3,1879.08
2017-12-14,CAMP0026,Affiliate,84040,12301,1872,613,492.85
2018-05-09,CAMP0025,Referral,56744,1466,187,20,598.29
2018-03-03,CAMP0021,Referral,70518,1316,95,21,346.94
2017-11-16,CAMP0022,Referral,95050,5414,646,209,135.37
2017-04-23,CAMP0019,Google Search,67813,3249,545,96,484.52
2017-11-14,CAMP0011,Referral,30293,3165,460,144,1529.09
2017-01-20,CAMP0007,Email,47184,5052,468,137,82.43
2018-02-11,CAMP0024,Organic,78510,5552,338,105,260.46
2017-08-18,CAMP0010,Affiliate,118449,3317,119,13,238.46
2018-04-24,CAMP0014,Organic,48621,6263,813,136,464.73
2017-06-02,CAMP0015,Instagram,77844,2020,154,19,1182.73
2017-12-30,CAMP0013,Affiliate,77121,9707,1008,71,72.35
2018-05-07,CAMP0017,Email,114884,2605,270,32,1738.06
2018-04-16,CAMP0003,Facebook,13565,1478,106,16,1553.38
2017-09-02,CAMP0023,Facebook,11108,1384,216,64,1873.2
2017-04-08,CAMP0029,Organic,9992,414,68,9,1988.66
2017-10-25,CAMP0006,Organic,103754,13299,1667,427,907.9
2017-10-02,CAMP0012,Organic,91380,3838,322,66,1238.02
2018-01-12,CAMP0004,Instagram,58511,6775,1206,321,618.67
2017-08-28,CAMP0023,Facebook,66421,8739,350,61,552.58
2018-04-09,CAMP0003,Facebook,98602,4336,389,24,685.88
2017-09-27,CAMP0012,Organic,25408,1732,192,38,254.58
2017-09-05,CAMP0023,Facebook,92861,6933,978,321,117.47
2018-05-02,CAMP0017,Email,64147,6572,1089,66,1122.44
2018-05-09,CAMP0017,Email,49909,4547,306,24,1638.96
2017-08-15,CAMP0016,Email,30050,2138,197,42,1042.84
2017-09-03,CAMP0010,Affiliate,81861,10257,1679,187,89.58
2018-04-27,CAMP0014,Organic,24721,3700,291,30,1471.06
2017-05-24,CAMP0030,Affiliate,34762,4669,407,58,509.11
2017-07-27,CAMP0027,Affiliate,6009,190,26,3,256.81
2017-05-14,CAMP0029,Organic,112571,3794,652,96,628.16
2017-11-26,CAMP0022,Referral,26805,636,81,18,648.55
2018-02-10,CAMP0024,Organic,16156,1506,266,38,1462.91
2017-08-28,CAMP0010,Affiliate,32362,3607,511,71,973.4
2017-09-23,CAMP0012,Organic,25985,2609,250,65,1347.69
2017-04-11,CAMP0019,Google Search,64031,7852,302,72,1569.23
2017-06-20,CAMP0008,Instagram,27479,581,83,27,1393.42
2017-12-29,CAMP0013,Affiliate,55213,6342,327,46,154.99
2018-04-16,CAMP0005,Affiliate,23390,1841,260,21,104.45
2017-12-01,CAMP0022,Referral,112856,3507,379,43,1376.89
2017-10-16,CAMP0006,Organic,55126,6255,838,119,312.79
2018-05-21,CAMP0017,Email,28751,3792,196,25,1087.66
2017-08-04,CAMP0028,Facebook,24123,3456,142,21,839.7
2017-09-06,CAMP0010,Affiliate,5601,107,14,2,1267.42
2018-03-02,CAMP0018,Instagram,100327,9217,1505,339,1247.63
2017-05-04,CAMP0019,Google Search,48187,1949,80,25,157.08
2017-06-04,CAMP0015,Instagram,13791,1512,182,21,1128.84
2018-02-09,CAMP0004,Instagram,94934,2807,458,101,476.63
2017-02-04,CAMP0007,Email,70523,9469,860,144,1188.58
2018-04-17,CAMP0025,Referral,21949,2887,283,89,414.66
2018-04-30,CAMP0025,Referral,10646,777,85,9,677.44
2017-05-29,CAMP0030,Affiliate,21710,1641,272,77,1732.88
2017-11-02,CAMP0006,Organic,33713,339,32,1,1018.62
2017-12-31,CAMP0013,Affiliate,42741,2985,128,44,1986.84
2017-08-15,CAMP0027,Affiliate,76322,5109,570,179,1879.2
2018-01-28,CAMP0024,Organic,102069,4663,586,186,481.23
2018-01-28,CAMP0024,Organic,19914,1183,167,29,1998.01
2017-08-03,CAMP0027,Affiliate,44533,5870,347,98,1429.9
2017-06-06,CAMP0015,Instagram,34861,4613,147,23,1889.13
2018-02-07,CAMP0004,Instagram,25603,2170,179,36,1165.63
2017-08-18,CAMP0027,Affiliate,99436,8001,1127,282,564.06
2017-08-01,CAMP0028,Facebook,24115,3305,575,37,1855.34
2017-11-13,CAMP0022,Referral,91887,10245,719,42,1247.13
2017-06-07,CAMP0030,Affiliate,109470,3296,110,35,235.62
2017-09-12,CAMP0001,Affiliate,46218,5885,826,50,1488.49
2017-01-29,CAMP0009,Google Search,12837,160,8,1,270.49
2017-12-24,CAMP0026,Affiliate,55214,7902,1411,465,307.33
2017-09-26,CAMP0012,Organic,78439,5817,813,97,319.99
2018-04-01,CAMP0020,Google Search,12278,1106,105,14,1330.58
2017-09-30,CAMP0012,Organic,55280,4481,144,7,1831.66
2017-06-08,CAMP0030,Affiliate,105693,6545,442,103,976.12
2017-08-09,CAMP0023,Facebook,100688,8131,1419,483,82.33
2017-01-19,CAMP0007,Email,23913,2032,139,36,387.33
2017-06-06,CAMP0030,Affiliate,11477,1418,149,25,1227.99
2017-08-05,CAMP0016,Email,83004,2106,135,29,74.6
2018-01-17,CAMP0013,Affiliate,113377,12139,1085,214,1393.16
2017-03-25,CAMP0002,Facebook,56829,7327,1009,335,77.8
2017-03-13,CAMP0002,Facebook,93055,9115,1075,309,1591.07
2017-02-03,CAMP0009,Google Search,11687,977,79,4,70.65
2018-01-15,CAMP0013,Affiliate,38669,4758,838,112,1752.59
2017-11-13,CAMP0022,Referral,49984,7310,659,81,1536.83
2017-01-20,CAMP0007,Email,113318,1340,116,16,159.92
2017-06-05,CAMP0015,Instagram,19893,1141,139,19,1695.2
2018-04-01,CAMP0005,Affiliate,50053,7274,494,77,548.0
2018-04-16,CAMP0025,Referral,25560,2010,245,61,1136.68
2018-03-24,CAMP0018,Instagram,52409,5986,1045,240,1814.02
2017-06-09,CAMP0030,Affiliate,58044,7088,580,201,56.89
2017-08-12,CAMP0028,Facebook,78911,10305,1624,416,1073.26
2017-12-06,CAMP0022,Referral,113377,8183,1048,135,892.43
2018-05-11,CAMP0025,Referral,105276,6306,772,217,1004.8
2018-04-28,CAMP0003,Facebook,118731,15573,2455,144,656.15
2017-05-06,CAMP0029,Organic,115183,8151,1310,214,320.72
2018-04-29,CAMP0025,Referral,76954,5894,1047,224,1894.91
2017-10-11,CAMP0012,Organic,24401,566,19,5,1574.76
2017-06-07,CAMP0030,Affiliate,12075,1103,148,51,391.78
2018-03-05,CAMP0021,Referral,72810,10761,1199,405,411.79
2018-03-11,CAMP0020,Google Search,10600,366,36,7,697.45
2017-06-02,CAMP0008,Instagram,88382,2098,187,44,1689.08
2017-10-21,CAMP0006,Organic,83467,6892,604,189,92.68
2017-12-14,CAMP0026,Affiliate,64778,9343,285,65,1184.67
2017-03-28,CAMP0002,Facebook,71512,1930,328,73,813.1
2017-11-17,CAMP0011,Referral,52241,5593,499,65,1656.75
2017-08-24,CAMP0023,Facebook,31314,881,79,23,1737.67
2017-12-26,CAMP0026,Affiliate,40438,1371,117,30,1540.79
2017-09-13,CAMP0010,Affiliate,35947,770,92,23,898.41
2017-01-14,CAMP0007,Email,98124,3060,440,116,1343.69
2018-04-14,CAMP0003,Facebook,116358,13380,2125,526,878.71
2017-10-10,CAMP0012,Organic,82356,10218,1643,442,1551.17
2017-08-08,CAMP0027,Affiliate,38995,4697,360,32,1700.87
2017-11-02,CAMP0022,Referral,25456,2200,156,43,1877.12
2017-01-25,CAMP0009,Google Search,59901,7249,753,193,1560.34
2018-04-09,CAMP0018,Instagram,87803,8081,1050,334,1527.76
2018-05-05,CAMP0014,Organic,37047,2084,115,15,176.52
2018-02-11,CAMP0024,Organic,74401,8420,1148,74,1645.67
2018-04-16,CAMP0025,Referral,109254,10403,812,283,1265.82
2018-04-28,CAMP0014,Organic,25622,1139,154,13,1240.06
2017-12-14,CAMP0026,Affiliate,33902,1225,142,11,1519.27
2017-05-14,CAMP0029,Organic,90950,13240,2124,419,1317.16
2017-11-17,CAMP0011,Referral,84677,4012,639,140,1490.7
2018-04-14,CAMP0003,Facebook,30965,3388,471,140,1473.72
2017-11-14,CAMP0011,Referral,50278,4336,293,53,641.67
2017-11-27,CAMP0022,Referral,81979,7901,535,97,617.37
2017-11-09,CAMP0011,Referral,86286,8544,582,176,193.19
2018-05-17,CAMP0017,Email,45741,2161,252,65,271.05
2017-11-27,CAMP0022,Referral,66385,8487,630,183,569.28
2018-04-27,CAMP0025,Referral,104306,8969,1248,214,549.83
2017-01-29,CAMP0009,Google Search,6182,82,5,1,1766.67
2017-06-02,CAMP0030,Affiliate,37731,1399,73,23,1383.58
2017-11-05,CAMP0011,Referral,37602,3290,484,42,1245.76
2017-09-29,CAMP0012,Organic,72595,8188,1411,220,1105.19
2018-05-05,CAMP0025,Referral,117849,7926,848,288,754.39
2018-02-07,CAMP0024,Organic,53322,4087,413,92,1070.35
2017-08-06,CAMP0028,Facebook,105421,6859,1074,265,667.38
2017-05-23,CAMP0030,Affiliate,17411,1001,94,25,1754.84
2018-05-24,CAMP0017,Email,67256,9609,562,166,1001.54
2017-07-27,CAMP0016,Email,8948,141,4,0,1787.02
2017-10-08,CAMP0012,Organic,11502,364,28,3,156.97
2018-01-12,CAMP0004,Instagram,43376,6433,853,222,302.94
2017-06-03,CAMP0030,Affiliate,49996,3126,385,115,1216.81
2017-04-18,CAMP0019,Google Search,15872,450,53,16,1752.35
2017-04-21,CAMP0029,Organic,66516,8633,1480,114,1565.8
2017-10-22,CAMP0006,Organic,113828,6487,251,80,466.58
2018-04-04,CAMP0020,Google Search,114147,4915,597,108,1831.04
2017-04-10,CAMP0029,Organic,53074,1641,168,58,1260.7
2017-06-08,CAMP0030,Affiliate,26768,425,38,11,575.55
2018-05-07,CAMP0025,Referral,40185,4151,377,21,835.57
2017-04-14,CAMP0019,Google Search,19955,1474,177,34,1181.37
2017-04-01,CAMP0002,Facebook,119895,10959,1174,120,514.27
2017-08-03,CAMP0028,Facebook,94720,5153,837,232,551.96
2017-10-06,CAMP0012,Organic,44300,2496,140,45,1681.37
2018-02-13,CAMP0004,Instagram,20530,1414,176,35,159.92
2017-07-26,CAMP0016,Email,33790,1900,296,102,542.63
2017-03-31,CAMP0002,Facebook,92809,13822,2450,468,727.62
2017-06-17,CAMP0008,Instagram,104397,3248,268,60,1549.09
2018-01-23,CAMP0024,Organic,104116,4655,511,46,584.1
2018-02-21,CAMP0004,Instagram,23757,569,74,19,774.97
2018-05-17,CAMP0025,Referral,104202,13457,884,169,1913.5
2017-10-08,CAMP0012,Organic,114886,14429,1720,534,1599.81
2018-01-19,CAMP0013,Affiliate,113254,13372,2306,566,406.45
2018-01-12,CAMP0013,Affiliate,57651,7442,856,236,675.55
2018-05-02,CAMP0017,Email,110403,2782,179,60,663.61
2017-09-19,CAMP0001,Affiliate,97476,1415,123,14,1870.69
2018-01-01,CAMP0026,Affiliate,14711,473,44,13,473.73
2017-01-21,CAMP0007,Email,27199,1648,272,62,363.27
2017-06-16,CAMP0008,Instagram,118117,12064,1306,184,287.8
2018-01-17,CAMP0013,Affiliate,38534,4268,433,131,793.71
2017-09-10,CAMP0023,Facebook,73420,4538,414,90,502.14
2017-09-08,CAMP0010,Affiliate,70817,3949,551,35,247.0
2017-01-31,CAMP0007,Email,114550,8129,709,99,419.75
2017-05-22,CAMP0030,Affiliate,46100,969,172,54,263.85
2018-03-26,CAMP0018,Instagram,95974,9967,582,117,878.34
2017-11-30,CAMP0022,Referral,25657,744,43,14,1468.49
2017-08-27,CAMP0023,Facebook,98383,3957,612,35,1667.05
2018-04-19,CAMP0014,Organic,87932,10821,636,61,657.19
2017-03-18,CAMP0002,Facebook,51004,2126,345,36,656.28
2017-08-19,CAMP0028,Facebook,113090,4261,295,92,1263.14
2017-10-03,CAMP0012,Organic,12325,373,55,14,440.25
2017-06-11,CAMP0008,Instagram,73333,6585,613,66,1245.67
2017-09-30,CAMP0012,Organic,67931,6160,912,268,1099.12
2017-05-03,CAMP0019,Google Search,98559,5102,691,193,1188.49
2018-02-12,CAMP0004,Instagram,72198,8092,828,162,198.63
2017-09-22,CAMP0001,Affiliate,70755,3873,525,26,1989.12
2018-04-28,CAMP0025,Referral,60851,678,84,9,618.46
2017-02-06,CAMP0009,Google Search,40477,1885,324,19,964.16
2017-04-07,CAMP0002,Facebook,78153,10407,1306,396,1717.14
2017-10-16,CAMP0006,Organic,51024,746,34,9,1768.74
2017-08-22,CAMP0023,Facebook,53790,6664,327,73,161.2
2017-10-23,CAMP0006,Organic,40702,4255,342,118,1697.32
2017-10-11,CAMP0012,Organic,90806,3765,155,11,776.67
2017-05-21,CAMP0030,Affiliate,65070,5813,904,192,535.67
2018-01-28,CAMP0024,Organic,113429,13060,2243,473,484.7
2017-09-18,CAMP0001,Affiliate,16392,1831,93,10,1770.49
2017-01-19,CAMP0007,Email,100878,8249,697,134,836.91
2017-09-12,CAMP0023,Facebook,95838,2350,338,109,58.71
2017-09-07,CAMP0010,Affiliate,37440,4854,629,209,1287.16
2018-04-26,CAMP0003,Facebook,54244,7362,1273,292,772.44
2018-03-10,CAMP0021,Referral,26360,686,64,4,834.64
2018-05-14,CAMP0017,Email,59910,8358,1127,172,624.97
2017-08-12,CAMP0016,Email,98193,9217,403,112,166.32
2018-01-02,CAMP0026,Affiliate,58049,603,24,8,705.71
2017-08-01,CAMP0027,Affiliate,57999,6999,531,89,1074.85
2018-04-26,CAMP0014,Organic,21193,2348,321,53,664.89
2017-10-08,CAMP0012,Organic,110386,10262,1364,282,282.26
2017-10-28,CAMP0006,Organic,85630,3704,629,196,81.74
2018-02-10,CAMP0024,Organic,89647,1850,177,15,167.34
2017-08-19,CAMP0016,Email,69692,2689,482,112,51.99
2018-02-12,CAMP0024,Organic,114608,10444,703,60,685.59
2018-04-20,CAMP0025,Referral,42854,4193,547,134,1842.75
2017-11-06,CAMP0011,Referral,63800,7409,474,26,660.49
2018-03-06,CAMP0021,Referral,19283,333,21,6,316.95
2017-02-07,CAMP0009,Google Search,49267,2885,451,91,1403.53
2017-08-03,CAMP0027,Affiliate,64070,8643,1462,158,98.05
2017-06-20,CAMP0008,Instagram,45522,3062,105,25,404.53
2017-11-26,CAMP0022,Referral,104575,3122,369,97,1499.92
2018-02-14,CAMP0004,Instagram,69124,3715,651,179,1208.95
2017-06-18,CAMP0008,Instagram,108679,6814,1160,276,557.36
2018-04-28,CAMP0017,Email,67390,3528,396,24,1771.62
2017-08-23,CAMP0023,Facebook,77196,6338,334,81,853.21
2018-05-04,CAMP0017,Email,41539,1514,59,8,1056.26
2018-03-30,CAMP0018,Instagram,52348,2417,226,18,557.64
2017-08-07,CAMP0027,Affiliate,53359,2617,312,89,363.92
2017-04-14,CAMP0029,Organic,102704,2641,94,22,580.91
2017-01-16,CAMP0007,Email,28629,3441,165,21,366.69
2018-01-28,CAMP0024,Organic,82272,4798,271,75,299.87
2018-03-05,CAMP0021,Referral,69839,4678,160,11,494.69
2017-09-02,CAMP0023,Facebook,23918,1753,146,23,994.29
2017-12-18,CAMP0026,Affiliate,83953,10502,545,124,1531.68
2017-10-02,CAMP0012,Organic,22921,974,89,8,1790.38
2017-04-05,CAMP0019,Google Search,83142,7769,1273,331,1848.26
2017-01-19,CAMP0009,Google Search,50398,4611,498,165,443.53
2017-08-24,CAMP0010,Affiliate,52325,3046,455,92,224.39
2017-10-08,CAMP0012,Organic,38589,4436,523,90,925.51
2017-04-07,CAMP0019,Google Search,75933,9980,1611,338,1305.25
2018-02-09,CAMP0024,Organic,48106,898,121,10,805.43
2017-01-18,CAMP0007,Email,88710,13185,1557,200,1568.57
2018-03-16,CAMP0005,Affiliate,61189,2433,222,74,1821.13
2017-05-05,CAMP0019,Google Search,26854,1971,223,55,767.22
2018-01-05,CAMP0013,Affiliate,77720,7602,940,97,763.71
2017-11-29,CAMP0022,Referral,67828,8578,943,171,629.67
2017-09-02,CAMP0023,Facebook,105063,1429,152,41,620.51
2017-12-21,CAMP0026,Affiliate,85123,11106,1045,134,209.77
2017-02-05,CAMP0009,Google Search,98061,11109,738,84,986.25
2018-03-19,CAMP0018,Instagram,7556,716,68,21,905.12
2017-10-06,CAMP0012,Organic,8783,298,36,2,336.84
2018-03-20,CAMP0020,Google Search,103873,10010,621,190,61.04
2017-11-30,CAMP0022,Referral,98614,2776,100,33,1262.04
2017-02-05,CAMP0009,Google Search,95706,7096,1194,107,1731.08
2018-03-27,CAMP0018,Instagram,89815,12279,782,68,358.98
2018-05-13,CAMP0014,Organic,85641,12416,1779,320,1981.88
2018-05-20,CAMP0025,Referral,27210,1281,56,3,1534.88
2017-03-26,CAMP0002,Facebook,52880,3508,517,53,1884.22
2018-04-18,CAMP0014,Organic,37408,1875,182,13,1816.12
2017-04-23,CAMP0019,Google Search,22464,3050,543,109,632.13
2017-09-27,CAMP0012,Organic,31847,3334,134,44,1496.78
2018-03-07,CAMP0021,Referral,90098,11939,2042,584,1615.42
2017-04-20,CAMP0019,Google Search,22809,2184,272,95,605.95
2017-06-12,CAMP0008,Instagram,95540,3784,184,17,1367.02
2017-09-06,CAMP0010,Affiliate,111190,4754,462,95,522.09
2018-04-11,CAMP0005,Affiliate,119701,10641,1399,488,857.87
2017-10-30,CAMP0006,Organic,105368,3092,241,63,198.74
2018-03-27,CAMP0020,Google Search,92870,12793,2134,126,1480.65
2017-12-31,CAMP0013,Affiliate,44911,1535,75,6,1503.84
2018-05-05,CAMP0014,Organic,76037,3848,479,112,242.94
2018-03-27,CAMP0005,Affiliate,112134,13077,631,76,1101.74
2017-05-15,CAMP0029,Organic,30697,2480,117,16,1231.69
2018-03-28,CAMP0020,Google Search,64389,6659,273,61,1925.24
2017-03-17,CAMP0002,Facebook,30927,1649,163,27,1339.61
2018-03-05,CAMP0018,Instagram,71611,7424,1270,398,665.43
2017-01-10,CAMP0007,Email,46008,3866,584,172,1598.16
2018-04-26,CAMP0014,Organic,64090,3788,502,53,1354.65
2017-05-26,CAMP0030,Affiliate,47325,2947,278,34,1439.44
2017-12-29,CAMP0026,Affiliate,25030,1356,189,24,1115.25
2018-05-01,CAMP0014,Organic,119459,7476,1127,99,645.85
2018-03-09,CAMP0020,Google Search,71098,8320,533,74,1016.35
2017-08-11,CAMP0027,Affiliate,95475,6269,507,162,529.04
2018-03-26,CAMP0005,Affiliate,87046,6864,594,86,204.62
2018-01-02,CAMP0013,Affiliate,56027,7101,940,101,665.58
2017-04-29,CAMP0019,Google Search,106328,15006,677,232,1730.73
2018-01-21,CAMP0004,Instagram,10773,937,121,26,1394.22
2017-08-06,CAMP0027,Affiliate,118081,7880,1137,251,1159.49
2018-01-14,CAMP0013,Affiliate,10254,716,56,10,823.24
2017-11-22,CAMP0022,Referral,69862,9944,381,75,1806.11
2017-11-13,CAMP0011,Referral,84607,12444,924,54,299.41
2017-08-22,CAMP0027,Affiliate,103734,6290,854,260,1240.26
2017-04-21,CAMP0029,Organic,110197,6179,233,72,1111.84
2017-09-26,CAMP0012,Organic,54203,6875,215,64,190.45
2017-08-23,CAMP0023,Facebook,93073,1589,222,63,1862.65
2017-09-02,CAMP0010,Affiliate,54261,2087,76,5,128.55
2018-03-11,CAMP0021,Referral,59863,8612,869,268,1068.69
2017-08-21,CAMP0023,Facebook,74782,7628,1033,182,1239.73
2017-05-28,CAMP0030,Affiliate,39361,3803,459,70,1311.19
2017-08-20,CAMP0028,Facebook,95235,3470,252,67,1054.19
2017-08-06,CAMP0027,Affiliate,41072,608,35,7,739.87
2017-07-28,CAMP0016,Email,105825,12119,1319,447,322.97
2017-05-17,CAMP0029,Organic,73482,3957,541,96,1966.91
2018-05-15,CAMP0025,Referral,61509,8589,900,256,1110.67
2017-06-08,CAMP0015,Instagram,27704,634,51,12,1660.53
2018-04-03,CAMP0003,Facebook,15179,1033,74,4,1642.07
2017-10-21,CAMP0006,Organic,12062,978,77,9,461.32
2018-05-11,CAMP0025,Referral,89267,2321,96,15,719.62
2017-10-26,CAMP0006,Organic,37474,2715,450,139,542.62
2017-02-02,CAMP0007,Email,29650,3752,552,134,262.55
2017-10-26,CAMP0006,Organic,45687,809,48,7,527.23
2017-08-02,CAMP0027,Affiliate,95369,9182,1031,212,1714.35
2018-01-12,CAMP0013,Affiliate,23722,3452,207,36,1345.86
2017-02-04,CAMP0007,Email,49034,6719,944,71,545.38
2017-05-20,CAMP0015,Instagram,82616,2049,142,14,115.99
2018-03-11,CAMP0021,Referral,51421,4626,786,218,257.3
2017-01-08,CAMP0007,Email,66028,3253,495,104,1467.11
