review_id,order_id,review_score,review_comment_title
REV0010179,ORD0010179,2,Service issue
REV0010180,ORD0010180,4,No comment
REV0010181,ORD0010181,3,Service issue
REV0010182,ORD0010182,3,Service issue
REV0010183,ORD0010183,4,No comment
REV0010184,ORD0010184,3,Service issue
REV0010185,ORD0010185,3,Service issue
REV0010186,ORD0010186,5,No comment
REV0010187,ORD0010187,4,No comment
REV0010188,ORD0010188,5,No comment
REV0010189,ORD0010189,5,No comment
REV0010190,ORD0010190,3,Service issue
REV0010191,ORD0010191,5,No comment
REV0010192,ORD0010192,5,No comment
REV0010193,ORD0010193,5,No comment
REV0010194,ORD0010194,5,No comment
REV0010195,ORD0010195,4,No comment
REV0010196,ORD0010196,5,No comment
REV0010197,ORD0010197,5,No comment
REV0010198,ORD0010198,5,No comment
REV0010199,ORD0010199,1,Service issue
REV0010200,ORD0010200,4,No comment
REV0010201,ORD0010201,4,No comment
REV0010202,ORD0010202,4,No comment
REV0010203,ORD0010203,5,No comment
REV0010204,ORD0010204,5,No comment
REV0010205,ORD0010205,5,No comment
REV0010206,ORD0010206,1,Service issue
REV0010207,ORD0010207,5,No comment
REV0010208,ORD0010208,3,Service issue
REV0010209,ORD0010209,4,No comment
REV0010210,ORD0010210,4,No comment
REV0010211,ORD0010211,3,Service issue
REV0010212,ORD0010212,5,No comment
REV0010213,ORD0010213,5,No comment
REV0010214,ORD0010214,5,No comment
REV0010215,ORD0010215,5,No comment
REV0010216,ORD0010216,5,No comment
REV0010217,ORD0010217,4,No comment
REV0010218,ORD0010218,5,No comment
REV0010219,ORD0010219,5,No comment
REV0010220,ORD0010220,4,No comment
REV0010221,ORD0010221,4,No comment
REV0010222,ORD0010222,5,No comment
REV0010223,ORD0010223,3,Service issue
REV0010224,ORD0010224,5,No comment
REV0010225,ORD0010225,4,No comment
REV0010226,ORD0010226,4,No comment
REV0010227,ORD0010227,5,No comment
REV0010228,ORD0010228,4,No comment
REV0010229,ORD0010229,4,No comment
REV0010230,ORD0010230,2,Service issue
REV0010231,ORD0010231,4,No comment
REV0010232,ORD0010232,4,No comment
REV0010233,ORD0010233,3,Service issue
REV0010234,ORD0010234,5,No comment
REV0010235,ORD0010235,4,No comment
REV0010236,ORD0010236,3,Service issue
REV0010237,ORD0010237,5,No comment
REV0010238,ORD0010238,5,No comment
REV0010239,ORD0010239,5,No comment
REV0010240,ORD0010240,1,Service issue
REV0010241,ORD0010241,5,No comment
REV0010242,ORD0010242,5,No comment
REV0010243,ORD0010243,3,Service issue
REV0010244,ORD0010244,2,Service issue
REV0010245,ORD0010245,3,Service issue
REV0010246,ORD0010246,2,Service issue
REV0010247,ORD0010247,3,Service issue
REV0010248,ORD0010248,5,No comment
REV0010249,ORD0010249,5,No comment
REV0010250,ORD0010250,5,No comment
REV0010251,ORD0010251,4,No comment
REV0010252,ORD0010252,4,No comment
REV0010253,ORD0010253,1,Service issue
REV0010254,ORD0010254,4,No comment
REV0010255,ORD0010255,4,No comment
REV0010256,ORD0010256,5,No comment
REV0010257,ORD0010257,5,No comment
REV0010258,ORD0010258,5,No comment
REV0010259,ORD0010259,2,Service issue
REV0010260,ORD0010260,4,No comment
REV0010261,ORD0010261,4,No comment
REV0010262,ORD0010262,4,No comment
REV0010263,ORD0010263,3,Service issue
REV0010264,ORD0010264,1,Service issue
REV0010265,ORD0010265,5,No comment
REV0010266,ORD0010266,2,Service issue
REV0010267,ORD0010267,5,No comment
REV0010268,ORD0010268,5,No comment
REV0010269,ORD0010269,5,No comment
REV0010270,ORD0010270,4,No comment
REV0010271,ORD0010271,5,No comment
REV0010272,ORD0010272,3,Service issue
REV0010273,ORD0010273,5,No comment
REV0010274,ORD0010274,3,Service issue
REV0010275,ORD0010275,5,No comment
REV0010276,ORD0010276,5,No comment
REV0010277,ORD0010277,3,Service issue
REV0010278,ORD0010278,5,No comment
REV0010279,ORD0010279,2,Service issue
REV0010280,ORD0010280,4,No comment
REV0010281,ORD0010281,5,No comment
REV0010282,ORD0010282,5,No comment
REV0010283,ORD0010283,2,Service issue
REV0010284,ORD0010284,4,No comment
REV0010285,ORD0010285,4,No comment
REV0010286,ORD0010286,4,No comment
REV0010287,ORD0010287,5,No comment
REV0010288,ORD0010288,5,No comment
REV0010289,ORD0010289,4,No comment
REV0010290,ORD0010290,5,No comment
REV0010291,ORD0010291,5,No comment
REV0010292,ORD0010292,5,No comment
REV0010293,ORD0010293,5,No comment
REV0010294,ORD0010294,5,No comment
REV0010295,ORD0010295,3,Service issue
REV0010296,ORD0010296,3,Service issue
REV0010297,ORD0010297,2,Service issue
REV0010298,ORD0010298,5,No comment
REV0010299,ORD0010299,4,No comment
REV0010300,ORD0010300,5,No comment
REV0010301,ORD0010301,5,No comment
REV0010302,ORD0010302,5,No comment
REV0010303,ORD0010303,2,Service issue
REV0010304,ORD0010304,4,No comment
REV0010305,ORD0010305,5,No comment
REV0010306,ORD0010306,1,Service issue
REV0010307,ORD0010307,4,No comment
REV0010308,ORD0010308,3,Service issue
REV0010309,ORD0010309,5,No comment
REV0010310,ORD0010310,5,No comment
REV0010311,ORD0010311,1,Service issue
REV0010312,ORD0010312,4,No comment
REV0010313,ORD0010313,3,Service issue
REV0010314,ORD0010314,5,No comment
REV0010315,ORD0010315,4,No comment
REV0010316,ORD0010316,5,No comment
REV0010317,ORD0010317,5,No comment
REV0010318,ORD0010318,5,No comment
REV0010319,ORD0010319,4,No comment
REV0010320,ORD0010320,4,No comment
REV0010321,ORD0010321,4,No comment
REV0010322,ORD0010322,4,No comment
REV0010323,ORD0010323,4,No comment
REV0010324,ORD0010324,2,Service issue
REV0010325,ORD0010325,5,No comment
REV0010326,ORD0010326,5,No comment
REV0010327,ORD0010327,5,No comment
REV0010328,ORD0010328,5,No comment
REV0010329,ORD0010329,4,No comment
REV0010330,ORD0010330,5,No comment
REV0010331,ORD0010331,1,Service issue
REV0010332,ORD0010332,4,No comment
REV0010333,ORD0010333,4,No comment
REV0010334,ORD0010334,5,No comment
REV0010335,ORD0010335,4,No comment
REV0010336,ORD0010336,3,Service issue
REV0010337,ORD0010337,5,No comment
REV0010338,ORD0010338,3,Service issue
REV0010339,ORD0010339,4,No comment
REV0010340,ORD0010340,5,No comment
REV0010341,ORD0010341,3,Service issue
REV0010342,ORD0010342,5,No comment
REV0010343,ORD0010343,3,Service issue
REV0010344,ORD0010344,1,Service issue
REV0010345,ORD0010345,2,Service issue
REV0010346,ORD0010346,5,No comment
REV0010347,ORD0010347,5,No comment
REV0010348,ORD0010348,4,No comment
REV0010349,ORD0010349,4,No comment
REV0010350,ORD0010350,4,No comment
REV0010351,ORD0010351,5,No comment
REV0010352,ORD0010352,5,No comment
REV0010353,ORD0010353,1,Service issue
REV0010354,ORD0010354,3,Service issue
REV0010355,ORD0010355,5,No comment
REV0010356,ORD0010356,5,No comment
REV0010357,ORD0010357,5,No comment
REV0010358,ORD0010358,5,No comment
REV0010359,ORD0010359,5,No comment
REV0010360,ORD0010360,3,Service issue
REV0010361,ORD0010361,4,No comment
REV0010362,ORD0010362,5,No comment
REV0010363,ORD0010363,5,No comment
REV0010364,ORD0010364,5,No comment
REV0010365,ORD0010365,5,No comment
REV0010366,ORD0010366,4,No comment
REV0010367,ORD0010367,5,No comment
REV0010368,ORD0010368,3,Service issue
REV0010369,ORD0010369,2,Service issue
REV0010370,ORD0010370,3,Service issue
REV0010371,ORD0010371,3,Service issue
REV0010372,ORD0010372,5,No comment
REV0010373,ORD0010373,4,No comment
REV0010374,ORD0010374,5,No comment
REV0010375,ORD0010375,3,Service issue
REV0010376,ORD0010376,4,No comment
REV0010377,ORD0010377,5,No comment
REV0010378,ORD0010378,1,Service issue
REV0010379,ORD0010379,4,No comment
REV0010380,ORD0010380,2,Service issue
REV0010381,ORD0010381,5,No comment
REV0010382,ORD0010382,4,No comment
REV0010383,ORD0010383,4,No comment
REV0010384,ORD0010384,4,No comment
REV0010385,ORD0010385,4,No comment
REV0010386,ORD0010386,3,Service issue
REV0010387,ORD0010387,5,No comment
REV0010388,ORD0010388,5,No comment
REV0010389,ORD0010389,2,Service issue
REV0010390,ORD0010390,5,No comment
REV0010391,ORD0010391,3,Service issue
REV0010392,ORD0010392,5,No comment
REV0010393,ORD0010393,5,No comment
REV0010394,ORD0010394,5,No comment
REV0010395,ORD0010395,5,No comment
REV0010396,ORD0010396,5,No comment
REV0010397,ORD0010397,4,No comment
REV0010398,ORD0010398,3,Service issue
REV0010399,ORD0010399,4,No comment
REV0010400,ORD0010400,4,No comment
REV0010401,ORD0010401,4,No comment
REV0010402,ORD0010402,5,No comment
REV0010403,ORD0010403,5,No comment
REV0010404,ORD0010404,5,No comment
REV0010405,ORD0010405,5,No comment
REV0010406,ORD0010406,4,No comment
REV0010407,ORD0010407,5,No comment
REV0010408,ORD0010408,5,No comment
REV0010409,ORD0010409,3,Service issue
REV0010410,ORD0010410,3,Service issue
REV0010411,ORD0010411,5,No comment
REV0010412,ORD0010412,3,Service issue
REV0010413,ORD0010413,5,No comment
REV0010414,ORD0010414,5,No comment
REV0010415,ORD0010415,5,No comment
REV0010416,ORD0010416,3,Service issue
REV0010417,ORD0010417,5,No comment
REV0010418,ORD0010418,5,No comment
REV0010419,ORD0010419,5,No comment
REV0010420,ORD0010420,5,No comment
REV0010421,ORD0010421,5,No comment
REV0010422,ORD0010422,2,Service issue
REV0010423,ORD0010423,5,No comment
REV0010424,ORD0010424,5,No comment
REV0010425,ORD0010425,2,Service issue
REV0010426,ORD0010426,4,No comment
REV0010427,ORD0010427,3,Service issue
REV0010428,ORD0010428,3,Service issue
REV0010429,ORD0010429,5,No comment
REV0010430,ORD0010430,2,Service issue
REV0010431,ORD0010431,3,Service issue
REV0010432,ORD0010432,4,No comment
REV0010433,ORD0010433,4,No comment
REV0010434,ORD0010434,5,No comment
REV0010435,ORD0010435,5,No comment
REV0010436,ORD0010436,5,No comment
REV0010437,ORD0010437,3,Service issue
REV0010438,ORD0010438,3,Service issue
REV0010439,ORD0010439,5,No comment
REV0010440,ORD0010440,5,No comment
REV0010441,ORD0010441,3,Service issue
REV0010442,ORD0010442,4,No comment
REV0010443,ORD0010443,4,No comment
REV0010444,ORD0010444,1,Service issue
REV0010445,ORD0010445,4,No comment
REV0010446,ORD0010446,2,Service issue
REV0010447,ORD0010447,5,No comment
REV0010448,ORD0010448,5,No comment
REV0010449,ORD0010449,4,No comment
REV0010450,ORD0010450,5,No comment
REV0010451,ORD0010451,4,No comment
REV0010452,ORD0010452,4,No comment
REV0010453,ORD0010453,4,No comment
REV0010454,ORD0010454,5,No comment
REV0010455,ORD0010455,5,No comment
REV0010456,ORD0010456,4,No comment
REV0010457,ORD0010457,1,Service issue
REV0010458,ORD0010458,5,No comment
REV0010459,ORD0010459,4,No comment
REV0010460,ORD0010460,2,Service issue
REV0010461,ORD0010461,4,No comment
REV0010462,ORD0010462,5,No comment
REV0010463,ORD0010463,4,No comment
REV0010464,ORD0010464,3,Service issue
REV0010465,ORD0010465,4,No comment
REV0010466,ORD0010466,5,No comment
REV0010467,ORD0010467,5,No comment
REV0010468,ORD0010468,2,Service issue
REV0010469,ORD0010469,5,No comment
REV0010470,ORD0010470,5,No comment
REV0010471,ORD0010471,5,No comment
REV0010472,ORD0010472,5,No comment
REV0010473,ORD0010473,5,No comment
REV0010474,ORD0010474,3,Service issue
REV0010475,ORD0010475,5,No comment
REV0010476,ORD0010476,5,No comment
REV0010477,ORD0010477,4,No comment
REV0010478,ORD0010478,4,No comment
REV0010479,ORD0010479,3,Service issue
REV0010480,ORD0010480,5,No comment
REV0010481,ORD0010481,5,No comment
REV0010482,ORD0010482,4,No comment
REV0010483,ORD0010483,3,Service issue
REV0010484,ORD0010484,5,No comment
REV0010485,ORD0010485,4,No comment
REV0010486,ORD0010486,2,Service issue
REV0010487,ORD0010487,5,No comment
REV0010488,ORD0010488,5,No comment
REV0010489,ORD0010489,4,No comment
REV0010490,ORD0010490,5,No comment
REV0010491,ORD0010491,4,No comment
REV0010492,ORD0010492,5,No comment
REV0010493,ORD0010493,4,No comment
REV0010494,ORD0010494,5,No comment
REV0010495,ORD0010495,4,No comment
REV0010496,ORD0010496,2,Service issue
REV0010497,ORD0010497,5,No comment
REV0010498,ORD0010498,1,Service issue
REV0010499,ORD0010499,5,No comment
REV0010500,ORD0010500,5,No comment
REV0010501,ORD0010501,4,No comment
REV0010502,ORD0010502,5,No comment
REV0010503,ORD0010503,4,No comment
REV0010504,ORD0010504,3,Service issue
REV0010505,ORD0010505,5,No comment
REV0010506,ORD0010506,5,No comment
REV0010507,ORD0010507,3,Service issue
REV0010508,ORD0010508,5,No comment
REV0010509,ORD0010509,2,Service issue
REV0010510,ORD0010510,5,No comment
REV0010511,ORD0010511,5,No comment
REV0010512,ORD0010512,5,No comment
REV0010513,ORD0010513,2,Service issue
REV0010514,ORD0010514,1,Service issue
REV0010515,ORD0010515,4,No comment
REV0010516,ORD0010516,5,No comment
REV0010517,ORD0010517,5,No comment
REV0010518,ORD0010518,5,No comment
REV0010519,ORD0010519,5,No comment
REV0010520,ORD0010520,5,No comment
REV0010521,ORD0010521,4,No comment
REV0010522,ORD0010522,5,No comment
REV0010523,ORD0010523,4,No comment
REV0010524,ORD0010524,5,No comment
REV0010525,ORD0010525,4,No comment
REV0010526,ORD0010526,3,Service issue
REV0010527,ORD0010527,5,No comment
REV0010528,ORD0010528,5,No comment
REV0010529,ORD0010529,5,No comment
REV0010530,ORD0010530,5,No comment
REV0010531,ORD0010531,3,Service issue
REV0010532,ORD0010532,5,No comment
REV0010533,ORD0010533,5,No comment
REV0010534,ORD0010534,4,No comment
REV0010535,ORD0010535,4,No comment
REV0010536,ORD0010536,5,No comment
REV0010537,ORD0010537,3,Service issue
REV0010538,ORD0010538,5,No comment
REV0010539,ORD0010539,5,No comment
REV0010540,ORD0010540,5,No comment
REV0010541,ORD0010541,5,No comment
REV0010542,ORD0010542,4,No comment
REV0010543,ORD0010543,5,No comment
REV0010544,ORD0010544,5,No comment
REV0010545,ORD0010545,5,No comment
REV0010546,ORD0010546,4,No comment
REV0010547,ORD0010547,5,No comment
REV0010548,ORD0010548,5,No comment
REV0010549,ORD0010549,3,Service issue
REV0010550,ORD0010550,4,No comment
REV0010551,ORD0010551,5,No comment
REV0010552,ORD0010552,4,No comment
REV0010553,ORD0010553,1,Service issue
REV0010554,ORD0010554,2,Service issue
REV0010555,ORD0010555,5,No comment
REV0010556,ORD0010556,5,No comment
REV0010557,ORD0010557,5,No comment
REV0010558,ORD0010558,3,Service issue
REV0010559,ORD0010559,4,No comment
REV0010560,ORD0010560,4,No comment
REV0010561,ORD0010561,5,No comment
REV0010562,ORD0010562,4,No comment
REV0010563,ORD0010563,5,No comment
REV0010564,ORD0010564,5,No comment
REV0010565,ORD0010565,5,No comment
REV0010566,ORD0010566,3,Service issue
REV0010567,ORD0010567,5,No comment
REV0010568,ORD0010568,3,Service issue
REV0010569,ORD0010569,5,No comment
REV0010570,ORD0010570,5,No comment
REV0010571,ORD0010571,4,No comment
REV0010572,ORD0010572,5,No comment
REV0010573,ORD0010573,1,Service issue
REV0010574,ORD0010574,3,Service issue
REV0010575,ORD0010575,4,No comment
REV0010576,ORD0010576,4,No comment
REV0010577,ORD0010577,5,No comment
REV0010578,ORD0010578,3,Service issue
REV0010579,ORD0010579,2,Service issue
REV0010580,ORD0010580,4,No comment
REV0010581,ORD0010581,5,No comment
REV0010582,ORD0010582,5,No comment
REV0010583,ORD0010583,4,No comment
REV0010584,ORD0010584,5,No comment
REV0010585,ORD0010585,5,No comment
REV0010586,ORD0010586,4,No comment
REV0010587,ORD0010587,3,Service issue
REV0010588,ORD0010588,3,Service issue
REV0010589,ORD0010589,2,Service issue
REV0010590,ORD0010590,5,No comment
REV0010591,ORD0010591,4,No comment
REV0010592,ORD0010592,4,No comment
REV0010593,ORD0010593,5,No comment
REV0010594,ORD0010594,5,No comment
REV0010595,ORD0010595,5,No comment
REV0010596,ORD0010596,5,No comment
REV0010597,ORD0010597,3,Service issue
REV0010598,ORD0010598,5,No comment
REV0010599,ORD0010599,5,No comment
REV0010600,ORD0010600,4,No comment
REV0010601,ORD0010601,5,No comment
REV0010602,ORD0010602,3,Service issue
REV0010603,ORD0010603,2,Service issue
REV0010604,ORD0010604,5,No comment
REV0010605,ORD0010605,5,No comment
REV0010606,ORD0010606,5,No comment
REV0010607,ORD0010607,5,No comment
REV0010608,ORD0010608,5,No comment
REV0010609,ORD0010609,5,No comment
REV0010610,ORD0010610,1,Service issue
REV0010611,ORD0010611,3,Service issue
REV0010612,ORD0010612,5,No comment
REV0010613,ORD0010613,5,No comment
REV0010614,ORD0010614,5,No comment
REV0010615,ORD0010615,4,No comment
REV0010616,ORD0010616,4,No comment
REV0010617,ORD0010617,3,Service issue
REV0010618,ORD0010618,5,No comment
REV0010619,ORD0010619,4,No comment
REV0010620,ORD0010620,4,No comment
REV0010621,ORD0010621,5,No comment
REV0010622,ORD0010622,3,Service issue
REV0010623,ORD0010623,5,No comment
REV0010624,ORD0010624,3,Service issue
REV0010625,ORD0010625,1,Service issue
REV0010626,ORD0010626,5,No comment
REV0010627,ORD0010627,5,No comment
REV0010628,ORD0010628,5,No comment
REV0010629,ORD0010629,4,No comment
REV0010630,ORD0010630,3,Service issue
REV0010631,ORD0010631,5,No comment
REV0010632,ORD0010632,4,No comment
REV0010633,ORD0010633,3,Service issue
REV0010634,ORD0010634,5,No comment
REV0010635,ORD0010635,5,No comment
REV0010636,ORD0010636,5,No comment
REV0010637,ORD0010637,2,Service issue
REV0010638,ORD0010638,5,No comment
REV0010639,ORD0010639,5,No comment
REV0010640,ORD0010640,5,No comment
REV0010641,ORD0010641,5,No comment
REV0010642,ORD0010642,3,Service issue
REV0010643,ORD0010643,4,No comment
REV0010644,ORD0010644,5,No comment
REV0010645,ORD0010645,4,No comment
REV0010646,ORD0010646,5,No comment
REV0010647,ORD0010647,4,No comment
REV0010648,ORD0010648,4,No comment
REV0010649,ORD0010649,5,No comment
REV0010650,ORD0010650,5,No comment
REV0010651,ORD0010651,4,No comment
REV0010652,ORD0010652,5,No comment
REV0010653,ORD0010653,5,No comment
REV0010654,ORD0010654,5,No comment
REV0010655,ORD0010655,5,No comment
REV0010656,ORD0010656,5,No comment
REV0010657,ORD0010657,4,No comment
REV0010658,ORD0010658,5,No comment
REV0010659,ORD0010659,5,No comment
REV0010660,ORD0010660,5,No comment
REV0010661,ORD0010661,5,No comment
REV0010662,ORD0010662,5,No comment
REV0010663,ORD0010663,4,No comment
REV0010664,ORD0010664,4,No comment
REV0010665,ORD0010665,5,No comment
REV0010666,ORD0010666,5,No comment
REV0010667,ORD0010667,4,No comment
REV0010668,ORD0010668,4,No comment
REV0010669,ORD0010669,5,No comment
REV0010670,ORD0010670,5,No comment
REV0010671,ORD0010671,5,No comment
REV0010672,ORD0010672,5,No comment
REV0010673,ORD0010673,3,Service issue
REV0010674,ORD0010674,5,No comment
REV0010675,ORD0010675,4,No comment
REV0010676,ORD0010676,4,No comment
REV0010677,ORD0010677,5,No comment
REV0010678,ORD0010678,4,No comment
REV0010679,ORD0010679,5,No comment
REV0010680,ORD0010680,4,No comment
REV0010681,ORD0010681,4,No comment
REV0010682,ORD0010682,3,Service issue
REV0010683,ORD0010683,5,No comment
REV0010684,ORD0010684,3,Service issue
REV0010685,ORD0010685,5,No comment
REV0010686,ORD0010686,5,No comment
REV0010687,ORD0010687,5,No comment
REV0010688,ORD0010688,4,No comment
REV0010689,ORD0010689,2,Service issue
REV0010690,ORD0010690,5,No comment
REV0010691,ORD0010691,5,No comment
REV0010692,ORD0010692,4,No comment
REV0010693,ORD0010693,5,No comment
REV0010694,ORD0010694,2,Service issue
REV0010695,ORD0010695,5,No comment
REV0010696,ORD0010696,5,No comment
REV0010697,ORD0010697,5,No comment
REV0010698,ORD0010698,1,Service issue
REV0010699,ORD0010699,5,No comment
REV0010700,ORD0010700,5,No comment
REV0010701,ORD0010701,5,No comment
REV0010702,ORD0010702,5,No comment
REV0010703,ORD0010703,5,No comment
REV0010704,ORD0010704,4,No comment
REV0010705,ORD0010705,2,Service issue
REV0010706,ORD0010706,5,No comment
REV0010707,ORD0010707,5,No comment
REV0010708,ORD0010708,3,Service issue
REV0010709,ORD0010709,2,Service issue
REV0010710,ORD0010710,5,No comment
REV0010711,ORD0010711,4,No comment
REV0010712,ORD0010712,5,No comment
