order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0012092,1,credit_card,5,453.46
ORD0012093,1,boleto,3,215.28
ORD0012094,1,debit_card,1,105.8
ORD0012095,1,debit_card,11,161.61
ORD0012096,1,credit_card,9,144.32
ORD0012097,1,credit_card,2,134.48
ORD0012098,1,credit_card,4,57.07
ORD0012099,1,debit_card,5,48.01
ORD0012100,1,voucher,5,101.64
ORD0012101,1,boleto,8,178.62
ORD0012102,1,voucher,2,283.15
ORD0012103,1,credit_card,1,153.63
ORD0012104,1,boleto,8,217.09
ORD0012105,1,boleto,4,106.39
ORD0012106,1,debit_card,4,98.43
ORD0012107,1,boleto,2,98.38
ORD0012108,1,debit_card,12,820.99
ORD0012109,1,debit_card,9,293.48
ORD0012110,1,boleto,2,291.53
ORD0012111,1,boleto,12,304.47
ORD0012112,1,boleto,6,317.22
ORD0012113,1,boleto,4,193.11
ORD0012114,1,boleto,9,69.35
ORD0012115,1,credit_card,12,250.6
ORD0012116,1,debit_card,6,68.32
ORD0012117,1,debit_card,1,197.37
ORD0012118,1,boleto,12,359.26
ORD0012119,1,boleto,12,101.58
ORD0012120,1,voucher,4,86.74
ORD0012121,1,voucher,8,227.65
ORD0012122,1,credit_card,4,131.04
ORD0012123,1,debit_card,11,70.08
ORD0012124,1,voucher,11,127.84
ORD0012125,1,credit_card,10,249.81
ORD0012126,1,voucher,2,70.59
ORD0012127,1,credit_card,5,143.25
ORD0012128,1,voucher,2,156.41
ORD0012129,1,voucher,1,269.86
ORD0012130,1,debit_card,6,675.38
ORD0012131,1,voucher,8,76.35
ORD0012132,1,boleto,6,127.77
ORD0012133,1,debit_card,2,125.12
ORD0012134,1,boleto,3,229.3
ORD0012135,1,debit_card,1,86.68
ORD0012136,1,voucher,3,204.54
ORD0012137,1,credit_card,7,157.7
ORD0012138,1,debit_card,1,234.17
ORD0012139,1,boleto,9,382.0
ORD0012140,1,boleto,6,153.44
ORD0012141,1,voucher,5,71.37
ORD0012142,1,credit_card,4,504.34
ORD0012143,1,debit_card,10,259.89
ORD0012144,1,credit_card,3,174.68
ORD0012145,1,debit_card,12,149.02
ORD0012146,1,debit_card,3,147.8
ORD0012147,1,credit_card,9,276.47
ORD0012148,1,voucher,8,76.89
ORD0012149,1,debit_card,3,981.9
ORD0012150,1,debit_card,2,319.94
ORD0012151,1,credit_card,6,145.63
ORD0012152,1,boleto,10,287.73
ORD0012153,1,boleto,8,235.18
ORD0012154,1,voucher,10,202.62
ORD0012155,1,voucher,4,305.18
ORD0012156,1,credit_card,9,591.46
ORD0012157,1,credit_card,11,248.68
ORD0012158,1,voucher,11,102.8
ORD0012159,1,credit_card,2,78.81
ORD0012160,1,voucher,6,214.11
ORD0012161,1,debit_card,3,73.01
ORD0012162,1,credit_card,8,58.83
ORD0012163,1,debit_card,6,59.53
ORD0012164,1,boleto,1,309.31
ORD0012165,1,voucher,1,250.76
ORD0012166,1,debit_card,12,88.28
ORD0012167,1,voucher,11,316.93
ORD0012168,1,credit_card,12,88.53
ORD0012169,1,voucher,8,28.33
ORD0012170,1,debit_card,6,70.59
ORD0012171,1,voucher,1,230.84
ORD0012172,1,boleto,8,226.19
ORD0012173,1,voucher,2,97.29
ORD0012174,1,debit_card,3,163.89
ORD0012175,1,credit_card,9,55.55
ORD0012176,1,boleto,1,111.92
ORD0012177,1,voucher,3,612.11
ORD0012178,1,voucher,2,283.51
ORD0012179,1,debit_card,6,421.82
ORD0012180,1,debit_card,6,165.99
ORD0012181,1,boleto,9,240.67
ORD0012182,1,voucher,6,158.8
ORD0012183,1,credit_card,12,144.61
ORD0012184,1,voucher,2,437.9
ORD0012185,1,voucher,7,188.08
ORD0012186,1,boleto,4,49.96
ORD0012187,1,boleto,8,400.98
ORD0012188,1,boleto,6,62.55
ORD0012189,1,voucher,3,373.74
ORD0012190,1,boleto,8,361.71
ORD0012191,1,boleto,6,143.92
ORD0012192,1,credit_card,12,206.41
ORD0012193,1,voucher,8,146.21
ORD0012194,1,credit_card,3,304.96
ORD0012195,1,debit_card,1,650.6
ORD0012196,1,boleto,6,68.28
ORD0012197,1,credit_card,10,80.59
ORD0012198,1,boleto,10,524.86
ORD0012199,1,debit_card,4,257.71
ORD0012200,1,voucher,12,257.86
ORD0012201,1,debit_card,4,231.22
ORD0012202,1,voucher,5,76.43
ORD0012203,1,credit_card,3,312.52
ORD0012204,1,voucher,6,292.82
ORD0012205,1,boleto,12,706.12
ORD0012206,1,boleto,2,307.85
ORD0012207,1,boleto,12,72.42
ORD0012208,1,voucher,7,339.64
ORD0012209,1,credit_card,10,200.44
ORD0012210,1,boleto,5,359.14
ORD0012211,1,debit_card,11,100.55
ORD0012212,1,voucher,1,368.55
ORD0012213,1,voucher,10,374.97
ORD0012214,1,debit_card,2,94.4
ORD0012215,1,credit_card,7,124.92
ORD0012216,1,debit_card,8,104.3
ORD0012217,1,credit_card,11,223.34
ORD0012218,1,boleto,5,90.59
ORD0012219,1,credit_card,5,507.32
ORD0012220,1,debit_card,3,132.97
ORD0012221,1,voucher,7,106.91
ORD0012222,1,voucher,1,219.54
ORD0012223,1,credit_card,6,97.36
ORD0012224,1,credit_card,12,136.63
ORD0012225,1,debit_card,7,185.9
ORD0012226,1,credit_card,7,254.1
ORD0012227,1,credit_card,8,243.25
ORD0012228,1,credit_card,4,112.37
ORD0012229,1,debit_card,8,41.34
ORD0012230,1,boleto,6,166.47
ORD0012231,1,boleto,5,220.27
ORD0012232,1,credit_card,6,162.07
ORD0012233,1,boleto,12,239.76
ORD0012234,1,debit_card,6,204.41
ORD0012235,1,credit_card,12,20.87
ORD0012236,1,voucher,1,168.77
ORD0012237,1,voucher,8,104.49
ORD0012238,1,boleto,9,149.52
ORD0012239,1,credit_card,8,220.66
ORD0012240,1,credit_card,12,182.42
ORD0012241,1,credit_card,7,352.0
ORD0012242,1,voucher,4,101.78
ORD0012243,1,voucher,9,189.43
ORD0012244,1,boleto,7,162.28
ORD0012245,1,debit_card,4,302.6
ORD0012246,1,credit_card,8,484.57
ORD0012247,1,voucher,8,107.79
ORD0012248,1,boleto,9,138.96
ORD0012249,1,credit_card,10,624.11
ORD0012250,1,boleto,10,652.52
ORD0012251,1,debit_card,1,302.44
ORD0012252,1,voucher,10,555.42
ORD0012253,1,credit_card,5,164.95
ORD0012254,1,debit_card,4,425.59
ORD0012255,1,boleto,9,110.65
ORD0012256,1,debit_card,5,435.85
ORD0012257,1,voucher,8,259.11
ORD0012258,1,boleto,5,38.92
ORD0012259,1,boleto,4,85.54
ORD0012260,1,credit_card,11,195.27
ORD0012261,1,boleto,5,261.54
ORD0012262,1,credit_card,1,177.17
ORD0012263,1,voucher,1,268.84
ORD0012264,1,voucher,3,330.99
ORD0012265,1,boleto,5,50.91
ORD0012266,1,voucher,1,147.99
ORD0012267,1,credit_card,11,291.26
ORD0012268,1,boleto,3,576.94
ORD0012269,1,voucher,2,227.51
ORD0012270,1,debit_card,1,71.84
ORD0012271,1,credit_card,12,493.46
ORD0012272,1,credit_card,6,613.81
ORD0012273,1,boleto,6,424.39
ORD0012274,1,boleto,11,418.61
ORD0012275,1,debit_card,3,757.51
ORD0012276,1,voucher,4,166.35
ORD0012277,1,voucher,8,78.99
ORD0012278,1,boleto,10,223.97
ORD0012279,1,credit_card,6,59.95
ORD0012280,1,credit_card,9,476.48
ORD0012281,1,credit_card,9,358.72
ORD0012282,1,debit_card,2,247.39
ORD0012283,1,debit_card,8,70.51
ORD0012284,1,credit_card,1,279.19
ORD0012285,1,credit_card,2,214.69
ORD0012286,1,boleto,8,218.64
ORD0012287,1,voucher,5,72.73
ORD0012288,1,debit_card,6,86.19
ORD0012289,1,credit_card,12,208.31
ORD0012290,1,voucher,3,99.52
ORD0012291,1,debit_card,11,406.61
ORD0012292,1,credit_card,12,35.59
ORD0012293,1,debit_card,7,343.09
ORD0012294,1,credit_card,8,155.4
ORD0012295,1,voucher,4,188.55
ORD0012296,1,boleto,10,124.8
ORD0012297,1,voucher,8,74.53
ORD0012298,1,credit_card,3,325.24
ORD0012299,1,debit_card,9,115.97
ORD0012300,1,credit_card,9,77.64
ORD0012301,1,credit_card,9,230.65
ORD0012302,1,debit_card,12,67.15
ORD0012303,1,boleto,7,171.59
ORD0012304,1,voucher,10,506.2
ORD0012305,1,debit_card,10,89.46
ORD0012306,1,boleto,9,375.48
ORD0012307,1,debit_card,11,129.25
ORD0012308,1,debit_card,1,133.78
ORD0012309,1,voucher,10,179.56
ORD0012310,1,voucher,11,191.02
ORD0012311,1,voucher,6,703.78
ORD0012312,1,credit_card,9,64.93
ORD0012313,1,boleto,12,82.88
ORD0012314,1,debit_card,2,81.36
ORD0012315,1,credit_card,9,128.51
ORD0012316,1,credit_card,12,262.58
ORD0012317,1,boleto,5,198.4
ORD0012318,1,voucher,3,478.74
ORD0012319,1,debit_card,5,254.7
ORD0012320,1,debit_card,1,84.98
ORD0012321,1,credit_card,8,1298.74
ORD0012322,1,boleto,3,306.37
ORD0012323,1,boleto,10,540.51
ORD0012324,1,debit_card,2,188.87
ORD0012325,1,credit_card,6,154.02
ORD0012326,1,voucher,10,278.78
ORD0012327,1,voucher,1,416.67
ORD0012328,1,debit_card,4,480.71
ORD0012329,1,voucher,7,130.86
ORD0012330,1,debit_card,1,53.9
ORD0012331,1,credit_card,6,474.58
ORD0012332,1,credit_card,12,62.19
ORD0012333,1,debit_card,7,123.57
ORD0012334,1,boleto,7,115.29
ORD0012335,1,boleto,5,179.02
ORD0012336,1,credit_card,4,105.03
ORD0012337,1,debit_card,9,240.08
ORD0012338,1,credit_card,8,543.64
ORD0012339,1,boleto,11,429.72
ORD0012340,1,boleto,12,270.08
ORD0012341,1,debit_card,1,448.59
ORD0012342,1,credit_card,9,250.42
ORD0012343,1,credit_card,10,572.85
ORD0012344,1,boleto,9,102.7
ORD0012345,1,boleto,6,551.2
ORD0012346,1,credit_card,1,91.88
ORD0012347,1,boleto,1,104.62
ORD0012348,1,debit_card,6,269.0
ORD0012349,1,boleto,6,411.05
ORD0012350,1,boleto,1,536.76
ORD0012351,1,debit_card,2,282.25
ORD0012352,1,voucher,2,87.76
ORD0012353,1,credit_card,5,195.12
ORD0012354,1,voucher,10,84.15
ORD0012355,1,voucher,1,164.67
ORD0012356,1,debit_card,1,183.43
ORD0012357,1,boleto,11,198.03
ORD0012358,1,debit_card,5,439.57
ORD0012359,1,voucher,10,51.66
ORD0012360,1,debit_card,9,66.0
ORD0012361,1,boleto,8,332.91
ORD0012362,1,boleto,8,380.83
ORD0012363,1,credit_card,4,109.66
ORD0012364,1,credit_card,4,99.35
ORD0012365,1,boleto,11,227.05
ORD0012366,1,debit_card,7,137.68
ORD0012367,1,voucher,11,308.3
ORD0012368,1,boleto,10,251.23
ORD0012369,1,credit_card,7,206.55
ORD0012370,1,debit_card,4,154.89
ORD0012371,1,credit_card,11,59.48
ORD0012372,1,voucher,9,243.13
ORD0012373,1,boleto,11,164.96
ORD0012374,1,boleto,8,87.28
ORD0012375,1,boleto,10,409.17
ORD0012376,1,debit_card,6,118.79
ORD0012377,1,debit_card,9,394.45
ORD0012378,1,boleto,4,68.0
ORD0012379,1,voucher,5,182.56
ORD0012380,1,boleto,2,199.37
ORD0012381,1,credit_card,3,146.46
ORD0012382,1,debit_card,8,105.22
ORD0012383,1,boleto,9,101.97
ORD0012384,1,voucher,1,1010.55
ORD0012385,1,voucher,4,215.02
ORD0012386,1,boleto,9,230.46
ORD0012387,1,debit_card,12,111.6
ORD0012388,1,credit_card,2,322.99
ORD0012389,1,credit_card,6,123.13
ORD0012390,1,voucher,5,219.15
ORD0012391,1,voucher,10,208.92
ORD0012392,1,credit_card,6,48.93
ORD0012393,1,debit_card,11,179.54
ORD0012394,1,boleto,6,438.4
ORD0012395,1,credit_card,7,132.23
ORD0012396,1,boleto,10,155.85
ORD0012397,1,debit_card,10,117.48
ORD0012398,1,debit_card,12,642.9
ORD0012399,1,debit_card,7,295.2
ORD0012400,1,voucher,8,358.26
ORD0012401,1,voucher,1,263.59
ORD0012402,1,boleto,6,163.77
ORD0012403,1,boleto,4,58.24
ORD0012404,1,voucher,6,441.69
ORD0012405,1,debit_card,9,27.25
ORD0012406,1,credit_card,12,619.13
ORD0012407,1,debit_card,9,126.2
ORD0012408,1,boleto,2,176.15
ORD0012409,1,boleto,12,58.16
ORD0012410,1,boleto,10,82.29
ORD0012411,1,debit_card,6,219.13
ORD0012412,1,voucher,10,157.88
ORD0012413,1,debit_card,5,96.03
ORD0012414,1,debit_card,1,103.36
ORD0012415,1,boleto,9,174.11
ORD0012416,1,voucher,11,440.85
ORD0012417,1,voucher,3,469.09
ORD0012418,1,credit_card,7,261.52
ORD0012419,1,boleto,10,230.19
ORD0012420,1,voucher,5,51.02
ORD0012421,1,credit_card,8,220.69
ORD0012422,1,debit_card,12,200.83
ORD0012423,1,credit_card,9,120.15
ORD0012424,1,boleto,12,475.25
ORD0012425,1,boleto,9,65.16
ORD0012426,1,credit_card,9,425.51
ORD0012427,1,boleto,6,76.42
ORD0012428,1,credit_card,9,122.88
ORD0012429,1,boleto,10,260.38
ORD0012430,1,boleto,6,291.14
ORD0012431,1,debit_card,1,254.81
ORD0012432,1,credit_card,9,283.79
ORD0012433,1,credit_card,11,395.67
ORD0012434,1,credit_card,12,49.63
ORD0012435,1,boleto,12,601.62
ORD0012436,1,credit_card,9,209.79
ORD0012437,1,credit_card,6,112.84
ORD0012438,1,debit_card,6,311.72
ORD0012439,1,voucher,2,87.04
ORD0012440,1,debit_card,8,177.35
ORD0012441,1,credit_card,12,344.4
ORD0012442,1,boleto,4,72.33
ORD0012443,1,boleto,12,131.68
ORD0012444,1,voucher,10,463.34
ORD0012445,1,credit_card,12,241.9
ORD0012446,1,debit_card,8,225.79
ORD0012447,1,credit_card,5,527.81
ORD0012448,1,credit_card,8,150.28
ORD0012449,1,debit_card,4,274.1
ORD0012450,1,credit_card,12,1401.97
ORD0012451,1,debit_card,12,95.14
ORD0012452,1,voucher,4,192.36
ORD0012453,1,credit_card,2,152.78
ORD0012454,1,credit_card,3,159.17
ORD0012455,1,debit_card,1,175.03
ORD0012456,1,voucher,4,402.03
ORD0012457,1,credit_card,5,95.54
ORD0012458,1,credit_card,5,47.74
ORD0012459,1,voucher,7,146.57
ORD0012460,1,credit_card,4,57.85
ORD0012461,1,voucher,6,327.61
ORD0012462,1,credit_card,6,94.02
ORD0012463,1,boleto,7,103.63
ORD0012464,1,credit_card,7,153.94
ORD0012465,1,boleto,3,255.58
ORD0012466,1,credit_card,2,248.51
ORD0012467,1,voucher,9,386.85
ORD0012468,1,debit_card,12,252.52
ORD0012469,1,voucher,7,629.22
ORD0012470,1,voucher,10,182.83
ORD0012471,1,debit_card,7,200.63
ORD0012472,1,debit_card,11,440.45
ORD0012473,1,credit_card,9,137.11
ORD0012474,1,credit_card,1,56.82
ORD0012475,1,debit_card,2,316.72
ORD0012476,1,debit_card,12,139.54
ORD0012477,1,voucher,3,62.98
ORD0012478,1,debit_card,4,141.66
ORD0012479,1,credit_card,1,108.84
ORD0012480,1,debit_card,8,271.0
ORD0012481,1,credit_card,2,98.55
ORD0012482,1,boleto,9,235.85
ORD0012483,1,credit_card,6,249.36
ORD0012484,1,debit_card,1,32.62
ORD0012485,1,voucher,10,990.68
ORD0012486,1,debit_card,9,129.0
ORD0012487,1,voucher,6,132.66
ORD0012488,1,voucher,10,179.02
ORD0012489,1,credit_card,11,50.86
ORD0012490,1,voucher,10,165.18
ORD0012491,1,voucher,12,118.58
ORD0012492,1,boleto,5,267.33
ORD0012493,1,debit_card,7,338.95
ORD0012494,1,voucher,11,536.74
ORD0012495,1,credit_card,9,301.74
ORD0012496,1,debit_card,8,242.43
ORD0012497,1,debit_card,5,371.17
ORD0012498,1,voucher,4,75.35
ORD0012499,1,voucher,4,328.2
ORD0012500,1,voucher,10,133.15
ORD0012501,1,credit_card,1,180.93
ORD0012502,1,boleto,8,116.93
ORD0012503,1,credit_card,6,128.58
ORD0012504,1,boleto,9,245.51
ORD0012505,1,debit_card,8,341.79
ORD0012506,1,debit_card,10,66.25
ORD0012507,1,voucher,3,176.12
ORD0012508,1,credit_card,8,104.95
ORD0012509,1,debit_card,9,45.14
ORD0012510,1,voucher,6,551.75
ORD0012511,1,boleto,5,468.37
ORD0012512,1,debit_card,2,125.53
ORD0012513,1,voucher,3,25.86
ORD0012514,1,debit_card,7,228.97
ORD0012515,1,debit_card,1,305.7
ORD0012516,1,debit_card,2,97.43
ORD0012517,1,boleto,2,75.93
ORD0012518,1,voucher,8,106.79
ORD0012519,1,boleto,11,198.24
ORD0012520,1,credit_card,7,193.57
ORD0012521,1,credit_card,12,381.42
ORD0012522,1,credit_card,2,231.9
ORD0012523,1,debit_card,8,318.44
ORD0012524,1,debit_card,5,144.49
ORD0012525,1,debit_card,11,123.14
ORD0012526,1,voucher,7,214.91
ORD0012527,1,boleto,8,181.67
ORD0012528,1,credit_card,7,175.92
ORD0012529,1,boleto,7,88.53
ORD0012530,1,debit_card,7,122.84
ORD0012531,1,boleto,1,85.37
ORD0012532,1,credit_card,11,113.0
ORD0012533,1,boleto,11,316.89
ORD0012534,1,credit_card,11,238.55
ORD0012535,1,boleto,11,92.65
ORD0012536,1,boleto,1,274.44
ORD0012537,1,voucher,4,43.83
ORD0012538,1,boleto,10,63.33
ORD0012539,1,debit_card,11,138.13
ORD0012540,1,boleto,6,107.79
ORD0012541,1,voucher,2,270.78
ORD0012542,1,voucher,7,140.9
ORD0012543,1,debit_card,11,68.18
ORD0012544,1,debit_card,6,113.42
ORD0012545,1,boleto,12,485.27
ORD0012546,1,credit_card,1,107.3
ORD0012547,1,debit_card,5,284.52
ORD0012548,1,debit_card,3,260.98
ORD0012549,1,debit_card,4,73.51
ORD0012550,1,debit_card,2,320.59
ORD0012551,1,voucher,5,102.5
ORD0012552,1,credit_card,7,457.29
ORD0012553,1,credit_card,9,301.69
ORD0012554,1,credit_card,8,160.73
ORD0012555,1,credit_card,3,517.59
ORD0012556,1,credit_card,12,147.98
ORD0012557,1,credit_card,2,311.88
ORD0012558,1,voucher,10,101.28
ORD0012559,1,boleto,6,262.18
ORD0012560,1,debit_card,3,142.28
ORD0012561,1,boleto,12,95.92
ORD0012562,1,boleto,1,109.65
ORD0012563,1,credit_card,3,483.57
ORD0012564,1,credit_card,10,109.72
ORD0012565,1,voucher,12,56.55
ORD0012566,1,debit_card,8,560.96
ORD0012567,1,voucher,12,146.73
ORD0012568,1,credit_card,1,481.3
ORD0012569,1,credit_card,9,635.69
ORD0012570,1,voucher,4,94.26
ORD0012571,1,boleto,12,63.73
ORD0012572,1,debit_card,11,329.01
ORD0012573,1,debit_card,7,147.74
ORD0012574,1,boleto,10,243.28
ORD0012575,1,credit_card,8,628.23
ORD0012576,1,debit_card,1,192.4
ORD0012577,1,boleto,9,125.21
ORD0012578,1,credit_card,4,463.39
ORD0012579,1,credit_card,1,261.21
ORD0012580,1,voucher,12,402.61
ORD0012581,1,debit_card,2,131.52
ORD0012582,1,voucher,12,144.88
ORD0012583,1,credit_card,7,395.52
ORD0012584,1,debit_card,3,710.38
ORD0012585,1,boleto,12,502.82
ORD0012586,1,debit_card,2,207.96
ORD0012587,1,debit_card,8,391.85
ORD0012588,1,boleto,5,167.9
ORD0012589,1,credit_card,12,287.67
ORD0012590,1,voucher,12,295.39
ORD0012591,1,credit_card,8,380.93
ORD0012592,1,credit_card,10,71.79
ORD0012593,1,debit_card,11,99.11
ORD0012594,1,voucher,1,348.36
ORD0012595,1,voucher,11,78.32
ORD0012596,1,voucher,3,110.9
ORD0012597,1,voucher,1,226.47
ORD0012598,1,credit_card,12,165.79
ORD0012599,1,credit_card,3,84.2
ORD0012600,1,voucher,8,112.13
ORD0012601,1,credit_card,7,88.91
ORD0012602,1,credit_card,4,59.78
ORD0012603,1,debit_card,3,254.02
ORD0012604,1,boleto,10,197.36
ORD0012605,1,boleto,7,67.78
ORD0012606,1,credit_card,4,95.08
ORD0012607,1,voucher,8,127.03
ORD0012608,1,credit_card,6,302.7
ORD0012609,1,boleto,10,349.65
ORD0012610,1,debit_card,12,235.0
ORD0012611,1,boleto,4,73.95
ORD0012612,1,debit_card,3,339.32
ORD0012613,1,credit_card,11,234.68
ORD0012614,1,credit_card,10,184.3
ORD0012615,1,debit_card,8,273.92
ORD0012616,1,credit_card,6,154.48
ORD0012617,1,credit_card,2,137.14
ORD0012618,1,debit_card,8,49.78
ORD0012619,1,credit_card,8,459.67
ORD0012620,1,voucher,10,304.43
ORD0012621,1,debit_card,9,114.25
ORD0012622,1,debit_card,12,239.69
ORD0012623,1,voucher,12,206.16
ORD0012624,1,voucher,4,340.99
ORD0012625,1,boleto,10,916.09
ORD0012626,1,credit_card,6,123.2
ORD0012627,1,voucher,6,106.05
ORD0012628,1,boleto,9,649.24
ORD0012629,1,debit_card,10,260.77
ORD0012630,1,voucher,9,359.87
ORD0012631,1,voucher,10,247.77
ORD0012632,1,debit_card,12,185.48
ORD0012633,1,debit_card,10,158.65
ORD0012634,1,credit_card,6,185.93
ORD0012635,1,credit_card,4,255.06
ORD0012636,1,credit_card,11,397.54
ORD0012637,1,voucher,1,135.77
ORD0012638,1,debit_card,10,318.93
ORD0012639,1,credit_card,12,130.86
ORD0012640,1,voucher,5,178.59
ORD0012641,1,boleto,12,262.2
ORD0012642,1,debit_card,2,71.88
ORD0012643,1,voucher,12,159.43
ORD0012644,1,credit_card,7,296.05
ORD0012645,1,credit_card,1,201.62
ORD0012646,1,credit_card,9,374.68
ORD0012647,1,credit_card,9,229.0
ORD0012648,1,boleto,9,248.34
ORD0012649,1,voucher,6,889.87
ORD0012650,1,debit_card,9,78.78
ORD0012651,1,boleto,3,304.04
ORD0012652,1,debit_card,1,278.73
ORD0012653,1,credit_card,10,300.15
ORD0012654,1,debit_card,11,125.89
ORD0012655,1,credit_card,9,205.65
ORD0012656,1,boleto,1,273.27
ORD0012657,1,debit_card,11,107.86
ORD0012658,1,boleto,9,222.24
ORD0012659,1,voucher,3,239.71
ORD0012660,1,boleto,12,90.82
ORD0012661,1,voucher,8,84.18
ORD0012662,1,voucher,8,290.08
ORD0012663,1,credit_card,7,122.33
ORD0012664,1,boleto,1,146.21
ORD0012665,1,boleto,2,96.46
ORD0012666,1,boleto,2,252.67
ORD0012667,1,debit_card,6,105.66
ORD0012668,1,debit_card,3,229.75
ORD0012669,1,credit_card,11,834.43
ORD0012670,1,debit_card,11,250.76
ORD0012671,1,credit_card,1,393.89
ORD0012672,1,credit_card,7,265.32
ORD0012673,1,voucher,7,103.65
ORD0012674,1,credit_card,4,121.37
ORD0012675,1,voucher,5,404.4
ORD0012676,1,boleto,5,533.45
ORD0012677,1,credit_card,10,230.64
ORD0012678,1,boleto,4,354.7
ORD0012679,1,credit_card,3,284.37
ORD0012680,1,voucher,5,190.7
ORD0012681,1,boleto,1,857.92
ORD0012682,1,boleto,5,296.54
ORD0012683,1,voucher,5,92.22
ORD0012684,1,voucher,3,826.62
ORD0012685,1,voucher,8,423.96
ORD0012686,1,credit_card,5,66.26
ORD0012687,1,credit_card,2,268.87
ORD0012688,1,debit_card,12,332.92
ORD0012689,1,debit_card,10,44.92
ORD0012690,1,debit_card,10,126.34
ORD0012691,1,credit_card,4,351.67
ORD0012692,1,boleto,12,253.52
ORD0012693,1,boleto,11,49.34
ORD0012694,1,credit_card,4,127.36
ORD0012695,1,boleto,10,100.42
ORD0012696,1,debit_card,7,172.47
ORD0012697,1,credit_card,1,281.31
ORD0012698,1,voucher,12,79.19
ORD0012699,1,boleto,12,56.39
ORD0012700,1,credit_card,3,190.93
ORD0012701,1,debit_card,2,92.24
ORD0012702,1,credit_card,9,402.03
ORD0012703,1,credit_card,8,212.46
ORD0012704,1,debit_card,7,34.06
ORD0012705,1,boleto,10,238.04
ORD0012706,1,voucher,3,84.52
ORD0012707,1,debit_card,1,443.89
ORD0012708,1,boleto,11,145.84
ORD0012709,1,boleto,1,127.36
ORD0012710,1,boleto,2,219.97
ORD0012711,1,credit_card,9,200.02
ORD0012712,1,boleto,10,252.16
ORD0012713,1,boleto,1,526.03
ORD0012714,1,boleto,3,197.52
ORD0012715,1,voucher,8,368.42
ORD0012716,1,voucher,8,253.71
ORD0012717,1,voucher,7,411.59
ORD0012718,1,debit_card,11,1415.19
ORD0012719,1,debit_card,3,203.57
ORD0012720,1,voucher,3,104.62
ORD0012721,1,voucher,11,209.94
ORD0012722,1,credit_card,4,369.32
ORD0012723,1,credit_card,12,256.18
ORD0012724,1,boleto,12,271.92
ORD0012725,1,debit_card,12,116.29
ORD0012726,1,credit_card,6,146.61
ORD0012727,1,boleto,1,142.04
ORD0012728,1,credit_card,1,54.18
ORD0012729,1,debit_card,11,338.36
ORD0012730,1,boleto,12,211.5
ORD0012731,1,boleto,3,344.16
ORD0012732,1,boleto,6,239.44
ORD0012733,1,voucher,8,290.25
ORD0012734,1,voucher,3,122.46
ORD0012735,1,credit_card,5,137.22
ORD0012736,1,voucher,4,318.23
ORD0012737,1,voucher,11,638.32
ORD0012738,1,credit_card,8,173.1
ORD0012739,1,voucher,1,578.61
ORD0012740,1,debit_card,4,254.68
ORD0012741,1,debit_card,2,456.03
ORD0012742,1,credit_card,9,33.21
ORD0012743,1,boleto,9,276.45
ORD0012744,1,boleto,7,84.13
ORD0012745,1,voucher,1,579.05
ORD0012746,1,voucher,9,108.31
ORD0012747,1,credit_card,12,377.81
ORD0012748,1,debit_card,3,95.6
ORD0012749,1,credit_card,10,415.87
ORD0012750,1,debit_card,3,493.01
ORD0012751,1,credit_card,2,42.35
ORD0012752,1,credit_card,11,161.8
ORD0012753,1,debit_card,7,451.49
ORD0012754,1,debit_card,10,1149.67
ORD0012755,1,boleto,12,139.07
ORD0012756,1,boleto,11,469.3
ORD0012757,1,voucher,4,218.95
ORD0012758,1,voucher,5,66.31
ORD0012759,1,boleto,9,380.44
ORD0012760,1,boleto,9,105.43
ORD0012761,1,voucher,2,172.01
ORD0012762,1,boleto,11,274.1
ORD0012763,1,voucher,3,84.54
ORD0012764,1,debit_card,9,468.62
ORD0012765,1,voucher,9,84.9
ORD0012766,1,boleto,1,378.85
ORD0012767,1,credit_card,5,799.95
ORD0012768,1,debit_card,11,44.09
ORD0012769,1,credit_card,5,50.07
ORD0012770,1,voucher,8,320.91
ORD0012771,1,boleto,5,317.18
ORD0012772,1,debit_card,9,451.85
ORD0012773,1,credit_card,12,144.18
ORD0012774,1,credit_card,9,315.0
ORD0012775,1,debit_card,8,621.18
ORD0012776,1,credit_card,11,519.17
ORD0012777,1,boleto,2,102.7
ORD0012778,1,credit_card,7,253.67
ORD0012779,1,boleto,1,294.6
ORD0012780,1,debit_card,6,46.28
ORD0012781,1,debit_card,12,121.86
ORD0012782,1,debit_card,7,364.71
ORD0012783,1,debit_card,4,100.02
ORD0012784,1,credit_card,11,553.14
ORD0012785,1,debit_card,2,123.18
ORD0012786,1,debit_card,12,172.4
ORD0012787,1,credit_card,4,454.6
ORD0012788,1,credit_card,7,197.17
ORD0012789,1,credit_card,10,152.62
ORD0012790,1,credit_card,9,86.11
ORD0012791,1,debit_card,12,286.82
ORD0012792,1,boleto,4,284.91
ORD0012793,1,credit_card,6,438.21
ORD0012794,1,credit_card,10,150.2
ORD0012795,1,boleto,8,264.54
ORD0012796,1,boleto,4,118.78
ORD0012797,1,voucher,5,236.09
ORD0012798,1,boleto,1,94.15
ORD0012799,1,credit_card,9,74.17
ORD0012800,1,credit_card,5,334.46
